3.046840630464299482e-02 1.360889728784874657e-08 1.606744443825431433e-08 1.152212550956037734e-08 1.898530178065036068e-08 9.736616252629521835e-09 2.247154122325521709e-08 2.666237698493188459e-08 8.195279034995352689e-09 3.172800191494499992e-08 6.851588944208978419e-09 3.788068197428129848e-08 5.667296256219631934e-09 4.538386633401505646e-08 4.610454138423859221e-09 5.456151923748247324e-08 3.653510453085235485e-09 6.580585259641309648e-08 2.773285747430989122e-09 7.957988000171974492e-08 9.640850203811139380e-08 1.965374879365856905e-09 1.168483067273798688e-07 1.286342985624706740e-09 1.414232120183400996e-07 8.253306703211138600e-10 1.705143048308342148e-07 2.042053091637162258e-07 2.421190816536816381e-07 1.541965220745516781e-17 2.757115939124428986e-14
3.613396230554945937e-02 2.934987810366944991e-08 3.467470344164440055e-08 2.483539312417619796e-08 4.100237922551696077e-08 2.097658508174031712e-08 4.857351790139841060e-08 5.768968883691210351e-08 1.764852205565091621e-08 6.872929873901839451e-08 1.474960204823363299e-08 8.216673980572568161e-08 1.219644835257508634e-08 9.859455432965545626e-08 9.919542777182501062e-09 1.187472993294932726e-07 7.859033867186342639e-09 1.435237445915115155e-07 5.964627733629897583e-09 1.740004445559816192e-07 2.114240775803313253e-07 4.226511384344588802e-09 2.571624572388272660e-07 2.766040073984408445e-09 3.125874304994124421e-07 1.774644803105875704e-09 3.788651662282469422e-07 4.566574090890694175e-07 5.458127304240413613e-07 1.660265320631861191e-17 2.967375827546685807e-14
4.220685464115809388e-02 5.924790889944640569e-08 7.005529607330742201e-08 5.009849250241142620e-08 8.291901520009130198e-08 4.228807700266040735e-08 9.833890373170228798e-08 1.169442800805772398e-07 3.555976754001627740e-08 1.395290723230112512e-07 2.970518621004216464e-08 1.670950785377858174e-07 2.455373303004800440e-08 2.009036342533501281e-07 1.996347387639302832e-08 2.425341980961620326e-07 1.581247862162840060e-08 2.939447722967323665e-07 1.199844009517449198e-08 3.575225528242783939e-07 4.361027091320516696e-07 8.500747172766982472e-09 5.329190799372198053e-07 5.562742669438366147e-09 6.514380892945975478e-07 3.568771264751287906e-09 7.950332003495862273e-07 9.665179892263268983e-07 1.167723212773701687e-06 1.772148836302532578e-17 3.166449707365621945e-14
4.866358850881670473e-02 1.131136946465559763e-07 1.338866096171814754e-07 9.555951194317359851e-08 1.586625333819491219e-07 8.059870493276551033e-08 1.884302778397353079e-07 2.244418263443859639e-07 6.772945881773584209e-08 2.682871927992773427e-07 5.654604803460736838e-08 3.219888188916788235e-07 4.671726679493083179e-08 3.881181805207778518e-07 3.796830642884917917e-08 4.699350526326485202e-07 3.006373093488536195e-08 5.715447403757547575e-07 2.280636027952165823e-08 6.980586617780547185e-07 8.557272590970363161e-07 1.615493779046726764e-08 1.051992440365919870e-06 1.057015760904451388e-08 1.295390661689039727e-06 6.780819256282736945e-09 1.595263020645697982e-06 1.961376289114799900e-06 2.403963334764587801e-06 1.877179593019444053e-17 3.353480904795726725e-14
5.547918408543095481e-02 2.059342816005051295e-07 2.440688349043901472e-07 1.737808048212600540e-07 2.896668519735706545e-07 1.464324062047847611e-07 3.446083286161322256e-07 4.112899756367071367e-07 1.229496190683466056e-07 4.927803200280478472e-07 1.025758693120984805e-07 5.930204218777392060e-07 8.469573127534187322e-08 7.170807315969987384e-07 6.880025760671769592e-08 8.714838745523121642e-07 5.445486403264487137e-08 1.064599048525457608e-06 4.129640835369937170e-08 1.307104022077506615e-06 1.612494271091410409e-06 2.924552821394276230e-08 1.997601244248845581e-06 1.913229764454722733e-08 2.483091322194727859e-06 1.227247392027254857e-08 3.094039755074814868e-06 3.861117402426567903e-06 4.824113690869920209e-06 1.974950569502908085e-17 3.527670347865506400e-14
6.262727317396789284e-02 3.599574813053696410e-07 4.272887684346200574e-07 3.033413599598786683e-07 5.080456475372154385e-07 2.553033221556171014e-07 6.056898786250746339e-07 7.246710805717027074e-07 2.141452784479817684e-07 8.707415365517166972e-07 1.785062170587336254e-07 1.051375063708553721e-06 1.472837603323391606e-07 1.276322911893223515e-06 1.195698771628109905e-07 1.558347685137599915e-06 9.459229536959709814e-08 1.914184801958088764e-06 7.170746988854821783e-08 2.365790901849708086e-06 2.941956956011476962e-06 5.076771521910604268e-08 3.680419403681844717e-06 3.320566053965676472e-08 4.630788133281849188e-06 2.129775226926395233e-08 5.859187337001266175e-06 7.457149791207926284e-06 9.561695777656918630e-06 2.065082382583091224e-17 3.688309671385091200e-14
7.008020121953859038e-02 6.074746287922046954e-07 7.224861270885717331e-07 5.110839698866532764e-07 8.609434848633002853e-07 4.295373712376396058e-07 1.029061040619106273e-06 1.234904609494944132e-06 3.598529842434408767e-07 1.489021366231864106e-06 2.996543649242193685e-07 1.805302973845354324e-06 2.470264202060119581e-07 2.202174463332988208e-06 2.003991185370426299e-07 2.704240832304574599e-06 1.584434605945531374e-07 3.344583852534910623e-06 1.200556063191742965e-07 4.168002741766230494e-06 5.235683885926634986e-06 8.496828418172874312e-08 6.632199935264492899e-06 5.556247194577720217e-08 8.476741211678075471e-06 3.563290246394353049e-08 1.094307215445201986e-05 1.429967591172439363e-05 1.900116395479934899e-05 2.147226035969928319e-17 3.834749017283398380e-14
7.780913430114734519e-02 9.945597180521121828e-07 1.185579298169793896e-06 8.350955697729570313e-07 1.416564176382954377e-06 7.006601425349793004e-07 1.698452859473912936e-06 2.045605974520323676e-06 5.861390469239853213e-07 2.477055520603566854e-06 4.874833332650329980e-07 3.018270569814807407e-06 4.014495374999481205e-07 3.703683481204496527e-06 3.253933287614493532e-07 4.580356962760902149e-06 2.570887115421617192e-07 5.713406421158221208e-06 1.946939938015462827e-07 7.194221772722763339e-06 9.153388152308331542e-06 1.377367916284942322e-07 1.178206478559707509e-05 9.004425723938229868e-08 1.536999700271412600e-05 5.773827923424360340e-08 2.037973568539320248e-05 2.760871699787197401e-05 3.859127447942539815e-05 2.221059990013330119e-17 3.966401717514810556e-14
8.578417068558799596e-02 1.586150412832185582e-06 1.895992376618437405e-06 1.328698110888020242e-06 2.272647940597364801e-06 1.112552572414476573e-06 2.735094453943747985e-06 3.308580245735911740e-06 9.291049569924748634e-07 4.027092852864454575e-06 7.715925932183004797e-07 4.936963350812195065e-06 6.346357809979481873e-07 6.102228690878354838e-06 5.138768384726972291e-07 7.612790111485789916e-06 4.056710209187226923e-07 9.597176158558536391e-06 3.070165500759095420e-07 1.224323524311354221e-05 1.583328838153904561e-05 2.170952334741242811e-07 2.080761950198649265e-05 1.418784223245098270e-07 2.788859296273075373e-05 9.096016508252037655e-08 3.834873766192158990e-05 5.466601548523997704e-05 8.239766299828977711e-05 2.286298577819320583e-17 4.082745167523476196e-14
9.397445651214243745e-02 2.473055264710179968e-06 2.965819273544954715e-06 2.065863890728092660e-06 3.568610936181946791e-06 1.725670905826593480e-06 4.314036223753114265e-06 5.246150375124435850e-06 1.438194295229955051e-06 6.425339470002178938e-06 1.192315368874748558e-06 7.935700035938692411e-06 9.792603039670545340e-07 9.896475613403231281e-06 7.919750459981834362e-07 1.248031650566133602e-05 6.246032329150600616e-07 1.594351688089517421e-05 4.723471849430678158e-07 2.067841609500489132e-05 2.730957650205081510e-05 3.338141765016947596e-07 3.688364781644726069e-05 2.180754066778286293e-07 5.128054960907778938e-05 1.397835591698892572e-07 7.421605346884197971e-05 1.140988363919837522e-04 1.941613032861852961e-04 2.342693197699880925e-17 4.183318786291752362e-14
1.023483051606514510e-01 3.781786176038567299e-06 4.552936115432789678e-06 3.148681231775045543e-06 5.503293197387839543e-06 2.622772416585220571e-06 6.688589133399496391e-06 8.185481334997913306e-06 2.180615918153724903e-06 1.010126480424844490e-05 1.804148823778643280e-06 1.258910974725003754e-05 1.479249377796913403e-06 1.587272594542016399e-05 1.194660969794331563e-06 2.028780443739848990e-05 9.411172432478872134e-07 2.635488530974114434e-05 7.110735513660201329e-07 3.491487509516750420e-05 4.739940034887771134e-05 5.021944525702059855e-07 6.642036300912058380e-05 3.279308766985070437e-07 9.721232819290110913e-05 2.101512634381126129e-07 1.517476595930531455e-04 2.633375972554112955e-04 5.598141642986466859e-04 2.390020019988289980e-17 4.267725978073531819e-14
1.108733198412258092e-01 5.688622957792018369e-06 6.880159325999127395e-06 4.717830963954438148e-06 8.361505530254517154e-06 3.916812660653643572e-06 1.022784622416260545e-05 1.261283484474452539e-05 3.247350862291312287e-06 1.570813225128516190e-05 2.680348620959480131e-06 1.979533045172079248e-05 2.193298602265243752e-06 2.530013571968526480e-05 1.768435316493078711e-06 3.288863303656009595e-05 1.391274991732648284e-06 4.364811841400606458e-05 1.050108365955895391e-06 5.945109074676917959e-05 8.375472900813076980e-05 7.410692902378940438e-07 1.235669401993614290e-04 4.836671757097627468e-07 1.950740334297664652e-04 3.098706621524953391e-07 3.436489248166245403e-04 7.442185720385709668e-04 2.700197281739124752e-03 2.428095752662324860e-17 4.335633087007794936e-14
1.195165189313746323e-01 8.440155275126009452e-06 1.026388067690836056e-05 6.967573144065480720e-06 1.255474250812849054e-05 5.762033436511750847e-06 1.547590747780213538e-05 1.926203038128200307e-05 4.761446153027416635e-06 2.425923707354040435e-05 3.919178884549759694e-06 3.099346348921114226e-05 3.199596432864534777e-06 4.029276497838379961e-05 2.574884238364058473e-06 5.351876603021173427e-05 2.022612731292821445e-06 7.303577468112715698e-05 1.524796162215105337e-06 1.032474493959553810e-04 1.531587867657759278e-04 1.075104268920481195e-06 2.437367173785789703e-04 7.012620809456888288e-07 4.341432344149017764e-04 4.491381750805286475e-07 9.534417161035146698e-04 3.506457779115901719e-03 9.800146135812541903e-01 2.456772982609129921e-17 4.386771937415399532e-14
1.282444635756755380e-01 1.238396823637589026e-05 1.515794069400858191e-05 1.016763237326163437e-05 1.868536181596469931e-05 8.369829351368768665e-06 2.324829061965414385e-05 2.926381984595880908e-05 6.889669760793496092e-06 3.736786710958729467e-05 5.652554730437402514e-06 4.856591347208545552e-05 4.602264178682059133e-06 6.451975279983789826e-05 3.695471007790657812e-06 8.813166999757375184e-05 2.897665922967569186e-06 1.248414766906811159e-04 2.181433947860071739e-06 1.858450184213801645e-04 2.973707587226821552e-04 1.536504930390089289e-06 5.338133591161037771e-04 1.001532735951430304e-06 1.184177801310947733e-03 6.412236206605843954e-07 4.395487351089167292e-03 9.751277011465216971e-01 5.369286700193665225e-03 2.475939854971621378e-17 4.420941629752821746e-14
1.370233870543517418e-01 1.801561753669318807e-05 2.222270759953146743e-05 1.469587520705546175e-05 2.765090480687833812e-05 1.203191812662998737e-05 3.479444476629767034e-05 4.440846421127742869e-05 9.859197701199564780e-06 5.769030700015402249e-05 8.058201791657547891e-06 7.662569425600914634e-05 6.540278804084527602e-06 1.046965372245235764e-04 5.238087713712266284e-06 1.484578980468232985e-04 4.098735426876537439e-06 2.214630703038765751e-04 3.080648863177413273e-06 3.556045771081183795e-04 6.416863255785676141e-04 2.167289260773623555e-06 1.433252945236780868e-03 1.411571362403951122e-06 5.350083384632753000e-03 9.033744305058011697e-07 9.699599324356625862e-01 7.033253931520862777e-03 1.525299317295952676e-03 2.485521716761825237e-17 4.438005303963349448e-14
1.458193254202672373e-01 2.605251118614731315e-05 3.243720592760085305e-05 2.108829728954473280e-05 4.081965432862356806e-05 1.715492548264086658e-05 5.208289091698694705e-05 6.762948999198005440e-05 1.398198713286586295e-05 8.979076399296934444e-05 1.137707978123103090e-05 1.226655649971567180e-04 9.200046383699432605e-06 1.739935783884501163e-04 7.346155329159702260e-06 2.598279674209279439e-04 5.734427723374055232e-06 4.180592932711296337e-04 4.301987689469541046e-06 7.568442944957147131e-04 1.697804102884136997e-03 3.022352437337154484e-06 6.355101775640905823e-03 1.966671596618526791e-06 9.646187602233780023e-01 1.258025576077898327e-06 8.890438690377715572e-03 1.955877701498417477e-03 7.930717523316327660e-04 2.485480518251795909e-17 4.437894686676941069e-14
1.545982488989434411e-01 3.755367984118736468e-05 4.728752453377480978e-05 3.011756499850581900e-05 6.033812350244464396e-05 2.431325782213620491e-05 7.832553143451391464e-05 1.039461846769979887e-04 1.969115116914093764e-05 1.419489401037075038e-04 1.593884222742758620e-05 2.013183357364338249e-04 1.283343963259386455e-05 3.007279938573954522e-04 1.021147340247352557e-05 4.843406253097259158e-04 7.948767936613930932e-06 8.784105412234901114e-04 5.950243233938384423e-06 1.975279606348408906e-03 7.397776815659656141e-03 4.173656833478832766e-06 9.591859443150003717e-01 2.712947321017341650e-06 1.090225866099073064e-02 1.734439565522388640e-06 2.423032372314744883e-03 1.003043001704844069e-03 5.202033236482167403e-04 2.475816198467833191e-17 4.420607701435598224e-14
1.633261935432443468e-01 5.412073861630903527e-05 6.909627284813560919e-05 4.292019159110242830e-05 8.969543132623232723e-05 3.433210779839340364e-05 1.189971274888744371e-04 1.624290403506064683e-04 2.759654414760047788e-05 2.302719573825392314e-04 2.219983701551971205e-05 3.439202595090229951e-04 1.778417574982210639e-05 5.540293961563122265e-04 1.409268485812884102e-05 1.005524264744878408e-03 1.093410391868746812e-05 2.263363175623023076e-03 8.164306484663684334e-06 8.467373902293448551e-03 9.537200324036740895e-01 5.716041857484448315e-06 1.303277796631731322e-02 3.710941401405166837e-06 2.915643154199050111e-03 2.370958933736236634e-06 1.226480517793852344e-03 6.504563408061268034e-04 3.848202338240032556e-04 2.456565781602043669e-17 4.386210016348300007e-14
1.719693926333931144e-01 7.824876178216301232e-05 1.016262477384860627e-04 6.120964833599737258e-05 1.348186400597996314e-04 4.842172189726356806e-05 1.839569748129091437e-04 2.606609658454450327e-04 3.857196912281453036e-05 3.891266261454606767e-04 3.080116672883767787e-05 6.266732889081340786e-04 2.452720673122243630e-05 1.137316605964015055e-03 1.934231534979578149e-05 2.559884829309605914e-03 1.494969534909564204e-05 9.554650085909914201e-03 1.112975062009246102e-05 9.482624023107744105e-01 1.525098614726327385e-02 7.775399940646211087e-06 3.424178055862256605e-03 5.040669049777522601e-06 1.457645702541359323e-03 3.218142674113461918e-06 7.867151132656353745e-04 4.763070948877997984e-04 3.057520670400580847e-04 2.427803512276171095e-17 4.334833472853263786e-14
1.804944073139675698e-01 1.139681765683300834e-04 1.512499784191843779e-04 8.764793415719342249e-05 2.063479622349543761e-04 6.840213710650767931e-05 2.922547359256792666e-04 4.360297950920261219e-04 5.389612701813124276e-05 7.017804213081018424e-04 4.265974563014676344e-05 1.272892397762988639e-03 3.372891806971916413e-05 2.862747222440319324e-03 2.644719559011878717e-05 1.065136595172011015e-02 2.034899590617109100e-05 9.428435062414540768e-01 1.509702668874082166e-05 1.753088753095069161e-02 3.940955796180994723e-03 1.052036490107155030e-05 1.691850110955574974e-03 6.808771833512620667e-06 9.252781181749686985e-04 4.343196966606042319e-06 5.704736252449464726e-04 3.749238854722046618e-04 2.543325606194852054e-04 2.389641475146361155e-17 4.266677241133850926e-14
1.888682559624765833e-01 1.680863362745379358e-04 2.293747190402321574e-04 1.265243369682613557e-04 3.247802560459883301e-04 9.709453380518782604e-05 4.842689219146480758e-04 7.788142089231847023e-04 7.548831322734582752e-05 1.411317950679685839e-03 5.911539162328840335e-05 3.169874900809968761e-03 4.634154402257575613e-05 1.174992962602450577e-02 3.609029150942428757e-05 9.374878237569889139e-01 2.762052146786418634e-05 1.985052201711397235e-02 2.040826436462756907e-05 4.459907284652907949e-03 1.925484522243345667e-03 1.417930780206747216e-05 1.063240091654141109e-03 9.158828761679277988e-06 6.646442413333064625e-04 5.836331422668208391e-06 4.449971462333122247e-04 3.091556206911318778e-04 2.181866489452223079e-04 2.342227830518267152e-17 4.182005706100534754e-14
1.970585417890311497e-01 2.527575260282721487e-04 3.579144142526182945e-04 1.850663273083945598e-04 5.334337281858493336e-04 1.390351943143747573e-04 8.571883796543498888e-04 1.551613273862385975e-03 1.063184241698726684e-04 3.479184143079613878e-03 8.217662936071377943e-05 1.284317235741743064e-02 6.375566658429298705e-05 9.322172225343545726e-01 4.924774583590740926e-05 2.219071799162809083e-02 3.745047901809346320e-05 4.976161917646408292e-03 2.753755963054033829e-05 2.155823446988537184e-03 1.198456056065167787e-03 1.906551305823650470e-05 7.567956607327684052e-04 1.228647693075831808e-05 5.139043238357804888e-04 7.820030521434693659e-06 3.638105495023680885e-04 2.630206100256949828e-04 1.912006886788505044e-04 2.285747362156024238e-17 4.081147964235438726e-14
2.050335781734715090e-01 3.912720304201383766e-04 5.830555575183215145e-04 2.761487911441695307e-04 9.362605264567291875e-04 2.018524657841149232e-04 1.692746343861225265e-03 3.788567604071016795e-03 1.511540933949824994e-04 1.392422588138492526e-02 1.149479393554583633e-04 9.270529554390601890e-01 8.805498673410954856e-05 2.453398972001839123e-02 6.734570271507795357e-05 5.485647686571250119e-03 5.082123123849191667e-05 2.380772410052218058e-03 3.715292644770788277e-05 1.329376769439056258e-03 8.454948360966432199e-04 2.561524371689730494e-05 5.801375065370436386e-04 1.646200944391672063e-05 4.166305762414943274e-04 1.046282482750280847e-05 3.069876598462619333e-04 2.286464148098036589e-04 1.700461324160911446e-04 2.220419652253532809e-17 3.964496527123806300e-14
2.127625112550802222e-01 6.325929643435299066e-04 1.015321953350847937e-03 4.243867146698201346e-04 1.833626574480127841e-03 2.991084149042586514e-04 4.095887328994908018e-03 1.498646752179330459e-02 2.179998812869587445e-04 9.220166594222195533e-01 1.624076144796015252e-04 2.686372223096872985e-02 1.224589835770443136e-04 5.984779648351355209e-03 9.252240439225171975e-05 2.598644670836025398e-03 6.917067273085511611e-05 1.454863337457984983e-03 5.021402644322298158e-05 9.297540252378447756e-04 6.426733909361233895e-04 3.444662409194454769e-05 4.664431063398567128e-04 2.206486380146683855e-05 3.487056922758431936e-04 1.400015852225376462e-05 2.647401231470177733e-04 2.017575951858877168e-04 1.527729791779530418e-04 2.146500027244806287e-17 3.832505933765052819e-14
2.202154393006510724e-01 1.093580470239999746e-03 1.973093986713750185e-03 6.814078905292356159e-04 4.398969860420222019e-03 4.566795630604353362e-04 1.602350378643842624e-02 9.171306881041211279e-01 3.210634757622870010e-04 2.916364631183370262e-02 2.329046216926373167e-04 6.470246482933145540e-03 1.721283929950621818e-04 2.807994805298671785e-03 1.280836771963792409e-04 1.574031694475831918e-03 9.465897308951360398e-05 1.008880889701049572e-03 6.813088154136478071e-05 7.008414217463482471e-04 5.124873067540477826e-04 4.645309551447768552e-05 3.872371486467431003e-04 2.963750297794352662e-05 2.983134212112290105e-04 1.876671848815704793e-05 2.317645022566781681e-04 1.798547896954810342e-04 1.381718289276855007e-04 2.064276268398703027e-17 3.685690203613326520e-14
2.273635283891880798e-01 2.109899245244993300e-03 4.695597010599805027e-03 1.170130734931733654e-03 1.702916956897944367e-02 7.287256330207119662e-04 9.124180268122440429e-01 3.141755076063845742e-02 4.874067968068768967e-04 6.938877651935387164e-03 3.412402396372910007e-04 3.007506210335545056e-03 2.457141751740470471e-04 1.686139179082400295e-03 1.793317900979101603e-04 1.082356998917169064e-03 1.306327238551490712e-04 7.541953180226131656e-04 9.303036675572578715e-05 5.542914258952595392e-04 4.220018908912906712e-04 6.295613842291986680e-05 3.286025539403550073e-04 3.997183784663888408e-05 2.590657882388010540e-04 2.524777641928558820e-05 2.049667146075478616e-04 1.613906804184516688e-04 1.254578705926868781e-04 1.974068751923705802e-17 3.524621834989481856e-14
2.341791239658022328e-01 4.983484625838517125e-03 1.799752489718767223e-02 2.242667003893462647e-03 9.079019569255707411e-01 1.243902786739586310e-03 3.360916694357909268e-02 7.387566640799157584e-03 7.735662897300663813e-04 3.195918478214414098e-03 5.155695363146204366e-04 1.790507134611965664e-03 3.585438045834533146e-04 1.149749984420120330e-03 2.551591662166479498e-04 8.024113478399258611e-04 1.824704586079668484e-04 5.915584270146279251e-04 1.282213656120694868e-04 4.526612545963980359e-04 3.551580333712586681e-04 8.596334490716176749e-05 2.830313055887414262e-04 5.425204430170005288e-05 2.272429694332283581e-04 3.416303266842348602e-05 1.824344507473440265e-04 1.453626048159777182e-04 1.141029312512665433e-04 1.876229350835137459e-17 3.349928312948422748e-14
