6.871400814905809229e-04 -6.871400814905809229e-04 0.000000000000000000e+00 -1.200748197951545526e-03
3.602807272208560785e-03 -3.602807272208560785e-03 0.000000000000000000e+00 -6.272660759929563068e-03
8.776557174867305466e-03 -8.776557174867305466e-03 0.000000000000000000e+00 -1.517934165895730436e-02
1.608830281777814952e-02 -1.608830281777814952e-02 0.000000000000000000e+00 -2.755822686398293198e-02
2.536680935398465120e-02 -2.536680935398465120e-02 0.000000000000000000e+00 -4.290278273914613361e-02
3.639463192734845864e-02 -3.639463192734845864e-02 0.000000000000000000e+00 -6.058486529224372391e-02
4.891329980491725821e-02 -4.891329980491725821e-02 0.000000000000000000e+00 -7.988059060025655411e-02
6.262939112845797296e-02 -6.262939112845797296e-02 0.000000000000000000e+00 -1.000000000000000333e-01
7.722141488583546265e-02 -7.722141488583546265e-02 0.000000000000000000e+00 -1.201194093997434431e-01
9.234734788665027727e-02 -9.234734788665027727e-02 0.000000000000000000e+00 -1.394151347077563774e-01
1.076526521133497755e-01 -1.076526521133497755e-01 0.000000000000000000e+00 -1.570972172608539053e-01
1.227785851141645346e-01 -1.227785851141645346e-01 0.000000000000000000e+00 -1.724417731360171069e-01
1.373706088715419549e-01 -1.373706088715419549e-01 0.000000000000000000e+00 -1.848206583410427761e-01
1.510867001950827460e-01 -1.510867001950827460e-01 0.000000000000000000e+00 -1.937273392400705729e-01
1.636053680726514692e-01 -1.636053680726514692e-01 0.000000000000000000e+00 -1.987992518020486599e-01
1.746331906460150685e-01 -1.746331906460150685e-01 2.401496395903091052e-03 -2.000000000000000111e-01
1.839116971822218893e-01 -1.839116971822218893e-01 1.254532151985912614e-02 -2.000000000000000111e-01
1.912234428251327611e-01 -1.912234428251327611e-01 3.035868331791460872e-02 -2.000000000000000111e-01
1.963971927277914364e-01 -1.963971927277914364e-01 5.511645372796586395e-02 -2.000000000000000111e-01
1.993128599185094996e-01 -1.993128599185094996e-01 8.580556547829226721e-02 -2.000000000000000111e-01
2.006871400814906337e-01 -1.993128599185094441e-01 1.211697305844874478e-01 -2.000000000000000111e-01
2.036028072722085858e-01 -1.963971927277914364e-01 1.597611812005131082e-01 -2.000000000000000111e-01
2.087765571748673443e-01 -1.912234428251327056e-01 2.000000000000000666e-01 -2.000000000000000111e-01
2.160883028177781884e-01 -1.839116971822218616e-01 2.402388187994868862e-01 -2.000000000000000111e-01
2.253668093539846762e-01 -1.746331906460153460e-01 2.788302694155127548e-01 -2.000000000000000111e-01
2.363946319273484975e-01 -1.636053680726515525e-01 3.141944345217078105e-01 -2.000000000000000111e-01
2.489132998049173040e-01 -1.510867001950827460e-01 3.448835462720342138e-01 -2.000000000000000111e-01
2.626293911284580118e-01 -1.373706088715420381e-01 3.696413166820855523e-01 -2.000000000000000111e-01
2.772214148858355154e-01 -1.227785851141645485e-01 3.874546784801411459e-01 -2.000000000000000111e-01
2.923473478866502884e-01 -1.076526521133497338e-01 3.975985036040973197e-01 -2.000000000000000111e-01
3.076526521133498004e-01 -9.234734788665023564e-02 4.000000000000000222e-01 -1.987992518020484656e-01
3.227785851141645734e-01 -7.722141488583547653e-02 4.000000000000000222e-01 -1.937273392400704619e-01
3.373706088715419660e-01 -6.262939112845805623e-02 4.000000000000000222e-01 -1.848206583410427206e-01
3.510867001950828126e-01 -4.891329980491726515e-02 4.000000000000000222e-01 -1.724417731360170791e-01
3.636053680726515358e-01 -3.639463192734852803e-02 4.000000000000000222e-01 -1.570972172608538775e-01
3.746331906460151351e-01 -2.536680935398492875e-02 4.000000000000000222e-01 -1.394151347077562941e-01
3.839116971822219559e-01 -1.608830281777810789e-02 4.000000000000000222e-01 -1.201194093997434570e-01
3.912234428251327722e-01 -8.776557174867263833e-03 4.000000000000000222e-01 -9.999999999999997780e-02
