1.413827655310621267e+00 1.821416008226441410e-02 1.619995746906817358e+00 4.688159223163135714e+00 9.219057362885909157e+00 1.510101207436436077e+01
1.432865731462925840e+00 1.858751270340463016e-02 1.570233057419782918e+00 4.556836934508829984e+00 8.951466473445677252e+00 1.468528754088091404e+01
1.451903807615230413e+00 1.826366841470417751e-02 1.522454327426598475e+00 4.430881694848648245e+00 8.694905132479204823e+00 1.428603351628669671e+01
1.470941883767535208e+00 1.899415446365113058e-02 1.477111133248334429e+00 4.310094354753261747e+00 8.449623136176361626e+00 1.390230386276382823e+01
1.489979959919839780e+00 2.202590179810155063e-02 1.434484910407341829e+00 4.194218499898332730e+00 8.215619854563705360e+00 1.353318065265712278e+01
1.509018036072144353e+00 2.773362326094027525e-02 1.394625916309509828e+00 4.082896824341339936e+00 7.992590645168015762e+00 1.317774831355474419e+01
1.528056112224448926e+00 3.557760092046785561e-02 1.357363466349530867e+00 3.975686492389534088e+00 7.779958148865794065e+00 1.283511389528813851e+01
1.547094188376753499e+00 4.436871414802262548e-02 1.322366899972351240e+00 3.872118617741372670e+00 7.576960186533948871e+00 1.250445279296437207e+01
1.566132264529058293e+00 5.270618460384327714e-02 1.289231388767561937e+00 3.771775252732058714e+00 7.382758472682867001e+00 1.218505598356475872e+01
1.585170340681362866e+00 5.941238073775845924e-02 1.257564651646205789e+00 3.674355863291416835e+00 7.196537021080660068e+00 1.187636001562546539e+01
1.604208416833667439e+00 6.382721346172595678e-02 1.227054310041278740e+00 3.579712242222968133e+00 7.017570508768169901e+00 1.157795050656110902e+01
1.623246492985972012e+00 6.590304492365829658e-02 1.197501691978686278e+00 3.487843200709290326e+00 6.845255909482419909e+00 1.128953978705583694e+01
1.642284569138276584e+00 6.611521600272597665e-02 1.168818244382619609e+00 3.398854120500572229e+00 6.679111650984450144e+00 1.101092664914753172e+01
1.661322645290581157e+00 6.525034194997940407e-02 1.140993006824872369e+00 3.312896867598192685e+00 6.518755310145275317e+00 1.074194951325906011e+01
1.680360721442885952e+00 6.415275546539940532e-02 1.114047974941011043e+00 3.230109199635782691e+00 6.363872815795673432e+00 1.048244381004454162e+01
1.699398797595190524e+00 6.350470167440668001e-02 1.087998592658748542e+00 3.150569274594966274e+00 6.214190008736013127e+00 1.023221109183276312e+01
1.718436873747495097e+00 6.369325058683664165e-02 1.062830268594013416e+00 3.074272980991295867e+00 6.069452968019742656e+00 9.991002955801675967e+00
1.737474949899799670e+00 6.478286750028047769e-02 1.038493389109595100e+00 3.001133596706296647e+00 5.929418788705595134e+00 9.758518820158379015e+00
1.756513026052104243e+00 6.657803327520936398e-02 1.014912893882511158e+00 2.930997727595374691e+00 5.793854990276734007e+00 9.534413958614601725e+00
1.775551102204409037e+00 6.873718879279175353e-02 9.920055166264276636e-01 2.863669463507085844e+00 5.662544020745110984e+00 9.318313253805181162e+00
1.794589178356713610e+00 7.089390418067385846e-02 9.696976841279627557e-01 2.798935463256589262e+00 5.535289181562515815e+00 9.109826556891306382e+00
1.813627254509018183e+00 7.275119975228722113e-02 9.479386966138824144e-01 2.736585904587850671e+00 5.411919138744358371e+00 8.908562720726283857e+00
1.832665330661322756e+00 7.413239200601609569e-02 9.267063069009595644e-01 2.676428774115488185e+00 5.292289413875161053e+00 8.714140707646915729e+00
1.851703406813627328e+00 7.498854560145852555e-02 9.060044999111347419e-01 2.618297142000559852e+00 5.176280453781457069e+00 8.526197269332982387e+00
1.870741482965931901e+00 7.537377905109191034e-02 8.858554884200443569e-01 2.562050561867497578e+00 5.063792831211419987e+00 8.344391410127073527e+00
1.889779559118236696e+00 7.540420208869322294e-02 8.662891286466996021e-01 2.507572494103376126e+00 4.954740720545684596e+00 8.168406210338654105e+00
1.908817635270541269e+00 7.521535116258691589e-02 8.473329253952978091e-01 2.454765757873131893e+00 4.849044989011906281e+00 7.997948714015378435e+00
1.927855711422845841e+00 7.492868775125555159e-02 8.290048195261643382e-01 2.403547661269306968e+00 4.746627085483908104e+00 7.832748583266652354e+00
1.946893787575150414e+00 7.463214381334958014e-02 8.113096071056016267e-01 2.353845872842086795e+00 4.647404510409621992e+00 7.672556151656383605e+00
1.965931863727454987e+00 7.437462237920548780e-02 7.942386829956701311e-01 2.305595496179690063e+00 4.551288171472978483e+00 7.517140394942220638e+00
1.984969939879759560e+00 7.417095686717344039e-02 7.777721307766143344e-01 2.258737337890126540e+00 4.458181518268784060e+00 7.366287183550322304e+00
2.004008016032064354e+00 7.401248167218967000e-02 7.618820100888487046e-01 2.213217078054162457e+00 4.367981091464486987e+00 7.219797998168702158e+00
2.023046092184368927e+00 7.387874237982966497e-02 7.465358645052724285e-01 2.168984951735957178e+00 4.280578027264188457e+00 7.077489104201663217e+00
2.042084168336673500e+00 7.374725534444824537e-02 7.316997955119819430e-01 2.125995583635359676e+00 4.195860082397111057e+00 6.939191030030693597e+00
2.061122244488978072e+00 7.359986436336883597e-02 7.173407764882323567e-01 2.084207728147550398e+00 4.113713828120881821e+00 6.804748111565457336e+00
2.080160320641282645e+00 7.342560521587289390e-02 7.034281384497006462e-01 2.043583801585719506e+00 4.034026756887377552e+00 6.674017865864053434e+00
2.099198396793587218e+00 7.322083433414344755e-02 6.899343240879344252e-01 2.004089211993171471e+00 3.956689129605051480e+00 6.546870028552268295e+00
2.118236472945891791e+00 7.298770045350720659e-02 6.768350862753915731e-01 1.965691570378224728e+00 3.881595460765031813e+00 6.423185201577930492e+00
2.137274549098196808e+00 7.273197090291286249e-02 6.641093227274179611e-01 1.928359897799478473e+00 3.808645596066566164e+00 6.302853170466502952e+00
2.156312625250500936e+00 7.246094584551789064e-02 6.517387139317263323e-01 1.892063932797970471e+00 3.737745384464163489e+00 6.185771032657838120e+00
2.175350701402805953e+00 7.218186225287850921e-02 6.397072882817746997e-01 1.856773609375449663e+00 3.668806982727760069e+00 6.071841316652807130e+00
2.194388777555110082e+00 7.190090907729515535e-02 6.280009929361182186e-01 1.822458734514651679e+00 3.601748853904643610e+00 5.960970267868916039e+00
2.213426853707415098e+00 7.162279146734933100e-02 6.166073111840340015e-01 1.789088858751379796e+00 3.536495531330537290e+00 5.853066442425993721e+00
2.232464929859719671e+00 7.135069518487593965e-02 6.055149409595221854e-01 1.756633309139540966e+00 3.472977219099417034e+00 5.748039697261902781e+00
2.251503006012024244e+00 7.108648816216181499e-02 5.947135341531647468e-01 1.725061341302240869e+00 3.411129291794656737e+00 5.645800605209364775e+00
2.270541082164328817e+00 7.083102346104726277e-02 5.841934897121427994e-01 1.694342363793817308e+00 3.350891744677265915e+00 5.546260266887179213e+00
2.289579158316633389e+00 7.058445062922075186e-02 5.739457918996371255e-01 1.664446191124031138e+00 3.292208633629052361e+00 5.449330446420031393e+00
2.308617234468937962e+00 7.034648369729964990e-02 5.639618858116461908e-01 1.635343289348663021e+00 3.235027533869294647e+00 5.354923931540286119e+00
2.327655310621242535e+00 7.011660564649525862e-02 5.542335836181723208e-01 1.607004988221046426e+00 3.179299038392645382e+00 5.262955012567329227e+00
2.346693386773547552e+00 6.989420928184615633e-02 5.447529962087918065e-01 1.579403644667046525e+00 3.124976310799975732e+00 5.173339986116576306e+00
2.365731462925851680e+00 6.967868469518428975e-02 5.355124857213330314e-01 1.552512752129904028e+00 3.072014701918835300e+00 5.085997611808226182e+00
2.384769539078156697e+00 6.946946687254237918e-02 5.265046349047038943e-01 1.526306997967934898e+00 3.020371434670104271e+00 5.000849476546697758e+00
2.403807615230460826e+00 6.926605633590232625e-02 5.177222295495104154e-01 1.500762276056492039e+00 2.970005356848380629e+00 4.917820245402762858e+00
2.422845691382765843e+00 6.906802325674546439e-02 5.091582504834145650e-01 1.475855664215595331e+00 2.920876757086067421e+00 4.836837797432537833e+00
2.441883767535070415e+00 6.887500258830805966e-02 5.008058719671020231e-01 1.451565376575769450e+00 2.872947235767216778e+00 4.757833257864387377e+00
2.460921843687374988e+00 6.868668520582543735e-02 4.926584637781559195e-01 1.427870700165715823e+00 2.826179620400370407e+00 4.680740945427538158e+00
2.479959919839679561e+00 6.850280804808761559e-02 4.847095948103174456e-01 1.404751923482049358e+00 2.780537914156950396e+00 4.605498256389115141e+00
2.498997995991984133e+00 6.832314487370612366e-02 4.769530365977625586e-01 1.382190263017743614e+00 2.735987266753033609e+00 4.532045506434424276e+00
2.518036072144288706e+00 6.814749834529955363e-02 4.693827657287999444e-01 1.360167791987421992e+00 2.692493958291247935e+00 4.460325749093182246e+00
2.537074148296593279e+00 6.797569363210735627e-02 4.619929645944734209e-01 1.338667373955765516e+00 2.650025388643534097e+00 4.390284585932070271e+00
2.556112224448897852e+00 6.780757344049818947e-02 4.547780202957355522e-01 1.317672602827000494e+00 2.608550067076208290e+00 4.321869979924415794e+00
2.575150300601202424e+00 6.764299426248186753e-02 4.477325217957687231e-01 1.297167749705465445e+00 2.568037598786479414e+00 4.255032079759256014e+00
2.594188376753506997e+00 6.748182359450412282e-02 4.408512555694605872e-01 1.277137716474554319e+00 2.528458666663275789e+00 4.189723059667417537e+00
2.613226452905812014e+00 6.732393789591011035e-02 4.341292000754653491e-01 1.257567995521048809e+00 2.489785007831087249e+00 4.125896976782468251e+00
2.632264529058116587e+00 6.716922109563569498e-02 4.275615193964183991e-01 1.238444634815267342e+00 2.451989385378400055e+00 4.063509646158028232e+00
2.651302605210421159e+00 6.701756348774695615e-02 4.211435563651397818e-01 1.219754207481781094e+00 2.415045556166599106e+00 4.002518532281935215e+00
2.670340681362725732e+00 6.686886090574734043e-02 4.148708254477862512e-01 1.201483785029259899e+00 2.378928235836306637e+00 3.942882655192948338e+00
2.689378757515030305e+00 6.672301408844709403e-02 4.087390055991229065e-01 1.183620913492984705e+00 2.343613062142209102e+00 3.884562508973207873e+00
2.708416833667334878e+00 6.657992818108285360e-02 4.027439332460533983e-01 1.166153591866957440e+00 2.309076557641802196e+00 3.827519990377477477e+00
2.727454909819639450e+00 6.643951233292921810e-02 3.968815955064556311e-01 1.149070252326608088e+00 2.275296092584857988e+00 3.771718335531134336e+00
2.746492985971944023e+00 6.630167936332367895e-02 3.911481237070892902e-01 1.132359741860800018e+00 2.242249848646244992e+00 3.717122062917973313e+00
2.765531062124248596e+00 6.616634548017587270e-02 3.855397872299227147e-01 1.116011305034750434e+00 2.209916783951238362e+00 3.663696921207267643e+00
2.784569138276553169e+00 6.603343004091284663e-02 3.800529876961143971e-01 1.100014567685435596e+00 2.178276599667349434e+00 3.611409840792593418e+00
2.803607214428857741e+00 6.590285534291123737e-02 3.746842534751174680e-01 1.084359521416372818e+00 2.147309708297406416e+00 3.560228888208947229e+00
2.822645290581162314e+00 6.577454644469066247e-02 3.694302345027670742e-01 1.069036508800953245e+00 2.116997203703594010e+00 3.510123222835566548e+00
2.841683366733467331e+00 6.564843100729420011e-02 3.642876973820951547e-01 1.054036209236699051e+00 2.087320832816764948e+00 3.461063055487167528e+00
2.860721442885771904e+00 6.552443915739793179e-02 3.592535207423732668e-01 1.039349625410497246e+00 2.058262968940121951e+00 3.413019608637149815e+00
2.879759519038076476e+00 6.540250336664356345e-02 3.543246908317795874e-01 1.024968070346808480e+00 2.029806586529661061e+00 3.365965078117616027e+00
2.898797595190381049e+00 6.528255834516683009e-02 3.494982973203752952e-01 1.010883155016546464e+00 2.001935237327396422e+00 3.319872596204527682e+00
2.917835671342685622e+00 6.516454094732132551e-02 3.447715292933579145e-01 9.970867764859652205e-01 1.974633027719253642e+00 3.274716196036778548e+00
2.936873747494990194e+00 6.504839008954092783e-02 3.401416714182649570e-01 9.835711065844418011e-01 1.947884597204529333e+00 3.230470777337015598e+00
2.955911823647294767e+00 6.493404667545779607e-02 3.356061002705423291e-01 9.703285810712334314e-01 1.921675097870310100e+00 3.187112073408198132e+00
2.974949899799599340e+00 6.482145352965849872e-02 3.311622808065608492e-01 9.573518892768710931e-01 1.895990174779840887e+00 3.144616619381523481e+00
2.993987975951903913e+00 6.471055533787072045e-02 3.268077629735185452e-01 9.446339641983692026e-01 1.870815947197766782e+00 3.102961721686557706e+00
3.013026052104208485e+00 6.460129859231270033e-02 3.225401784482728740e-01 9.321679730212688586e-01 1.846138990583773731e+00 3.062125428708168950e+00
3.032064128256513058e+00 6.449363154160143996e-02 3.183572374986490816e-01 9.199473080490162546e-01 1.821946319302977013e+00 3.022086502592172153e+00
3.051102204408818075e+00 6.438750414411069378e-02 3.142567259615389186e-01 9.079655780142427135e-01 1.798225370003802448e+00 2.982824392156036009e+00
3.070140280561122648e+00 6.428286802589691651e-02 3.102365023328794713e-01 8.962165997509460302e-01 1.774963985627935559e+00 2.944319206860122495e+00
3.089178356713427220e+00 6.417967643774454001e-02 3.062944949656454252e-01 8.846943902082899935e-01 1.752150400019675702e+00 2.906551691794721393e+00
3.108216432865731793e+00 6.407788421765897580e-02 3.024286993728171336e-01 8.733931587868436486e-01 1.729773223108547642e+00 2.869503203638573030e+00
3.127254509018036366e+00 6.397744775204246281e-02 2.986371756317723336e-01 8.623072999809764383e-01 1.707821426643914231e+00 2.833155687548740254e+00
3.146292585170340939e+00 6.387832493854378457e-02 2.949180458875546584e-01 8.514313863124907122e-01 1.686284330462577419e+00 2.797491654942608985e+00
3.165330661322645511e+00 6.378047514941667662e-02 2.912694919530806614e-01 8.407601615436970377e-01 1.665151589274745048e+00 2.762494162139021991e+00
3.184368737474950084e+00 6.368385919421153119e-02 2.876897530035661399e-01 8.302885341568271294e-01 1.644413179953900128e+00 2.728146789827641250e+00
3.203406813627254657e+00 6.358843928305743520e-02 2.841771233632162108e-01 8.200115710929173352e-01 1.624059389319897795e+00 2.694433623340247053e+00
3.222444889779559229e+00 6.349417898885492684e-02 2.807299503830790188e-01 8.099244917395321819e-01 1.604080802404535211e+00 2.661339233701023321e+00
3.241482965931863802e+00 6.340104320831854712e-02 2.773466324060854804e-01 8.000226621609890509e-01 1.584468291189264244e+00 2.628848659435146118e+00
3.260521042084168375e+00 6.330899812310195052e-02 2.740256168198964004e-01 7.903015895660804313e-01 1.565213003806645631e+00 2.596947389117574723e+00
3.279559118236473392e+00 6.321801115961658835e-02 2.707653981934420861e-01 7.807569170053473284e-01 1.546306354195344568e+00 2.565621344645383051e+00
3.298597194388777964e+00 6.312805094713659637e-02 2.675645164961020783e-01 7.713844182939502137e-01 1.527740012199104935e+00 2.534856865216843946e+00
3.317635270541082537e+00 6.303908727637956566e-02 2.644215553966927090e-01 7.621799931541164419e-01 1.509505894098662537e+00 2.504640692001461222e+00
3.336673346693387110e+00 6.295109105609401901e-02 2.613351406403630062e-01 7.531396625720150340e-01 1.491596153566573379e+00 2.474959953483465203e+00
3.355711422845691683e+00 6.286403426976711062e-02 2.583039384999607502e-01 7.442595643624341228e-01 1.474003173030651981e+00 2.445802151461039298e+00
3.374749498997996255e+00 6.277788993079737312e-02 2.553266542999851341e-01 7.355359489362525149e-01 1.456719555434864866e+00 2.417155147681354421e+00
3.393787575150300828e+00 6.269263203882938229e-02 2.524020310095906328e-01 7.269651752625168051e-01 1.439738116381052757e+00 2.389007151090392966e+00
3.412825651302605401e+00 6.260823553387319385e-02 2.495288479013959559e-01 7.185437070190678899e-01 1.423051876637690283e+00 2.361346705674192581e+00
3.431863727454909974e+00 6.252467625211161062e-02 2.467059192736068551e-01 7.102681089230759026e-01 1.406654054998488057e+00 2.334162678867306440e+00
3.450901803607214546e+00 6.244193088072604730e-02 2.439320932314640589e-01 7.021350432336387337e-01 1.390538061474140052e+00 2.307444250501789806e+00
3.469939879759519119e+00 6.235997691274620253e-02 2.412062505252630662e-01 6.941412664181723091e-01 1.374697490799983157e+00 2.281180902270336652e+00
3.488977955911823692e+00 6.227879260298483516e-02 2.385273034412488113e-01 6.862836259730311639e-01 1.359126116241193838e+00 2.255362407674465608e+00
3.508016032064128709e+00 6.219835692379911685e-02 2.358941947423117413e-01 6.785590573899751288e-01 1.343817883679027991e+00 2.229978822430146668e+00
3.527054108216433281e+00 6.211864952113734656e-02 2.333058966556101066e-01 6.709645812591054082e-01 1.328766905959278377e+00 2.205020475301928240e+00
3.546092184368737854e+00 6.203965067098710789e-02 2.307614099036191524e-01 6.634973004998624413e-01 1.313967457486914014e+00 2.180477959337714378e+00
3.565130260521042427e+00 6.196134123669844868e-02 2.282597627759605785e-01 6.561543977106870651e-01 1.299413969050056572e+00 2.156342123476510775e+00
3.584168336673347000e+00 6.188370262606065347e-02 2.258000102396279518e-01 6.489331326298005687e-01 1.285101022857899622e+00 2.132604064503393460e+00
3.603206412825651572e+00 6.180671674917518482e-02 2.233812330842223082e-01 6.418308396984877540e-01 1.271023347777367807e+00 2.109255119326139738e+00
3.622244488977956145e+00 6.173036597663199287e-02 2.210025371011143935e-01 6.348449257198931495e-01 1.257175814755695731e+00 2.086286857550778695e+00
3.641282565130260718e+00 6.165463309795287533e-02 2.186630522929980114e-01 6.279728676060790660e-01 1.243553432415198223e+00 2.063691074333882103e+00
3.660320641282565290e+00 6.157950128094670517e-02 2.163619321132282947e-01 6.212122102072753504e-01 1.230151342809366888e+00 2.041459783492214353e+00
3.679358717434869863e+00 6.150495403050982440e-02 2.140983527320719781e-01 6.145605642172433658e-01 1.216964817329381887e+00 2.019585210851168711e+00
3.698396793587174436e+00 6.143097514936823877e-02 2.118715123291599056e-01 6.080156041500244246e-01 1.203989252751820116e+00 1.998059787816744537e+00
3.717434869739479453e+00 6.135754869814247919e-02 2.096806304100710117e-01 6.015750663828454137e-01 1.191220167418848952e+00 1.976876145156032605e+00
3.736472945891784025e+00 6.128465895732580077e-02 2.075249471463921636e-01 5.952367472619038979e-01 1.178653197543677145e+00 1.956027106974096874e+00
3.755511022044088598e+00 6.121229038937251593e-02 2.054037227374722052e-01 5.889985012669360920e-01 1.166284093634434749e+00 1.935505684876390964e+00
3.774549098196393171e+00 6.114042760264143395e-02 2.033162367937367820e-01 5.828582392320644789e-01 1.154108717030695397e+00 1.915305072307333045e+00
3.793587174348697744e+00 6.106905531658503999e-02 2.012617877396246646e-01 5.768139266197619408e-01 1.142123036547908033e+00 1.895418639057355970e+00
3.812625250501002316e+00 6.099815832871509358e-02 1.992396922367129508e-01 5.708635818470314538e-01 1.130323125224940606e+00 1.875839925931669816e+00
3.831663326653306889e+00 6.092772148361187690e-02 1.972492846248491416e-01 5.650052746604836695e-01 1.118705157171486331e+00 1.856562639575299656e+00
3.850701402805611462e+00 6.085772964459489065e-02 1.952899163820562278e-01 5.592371245602467678e-01 1.107265404511336815e+00 1.837580647450081317e+00
3.869739478957916035e+00 6.078816766783912834e-02 1.933609556017990005e-01 5.535572992707472606e-01 1.096000234419588049e+00 1.818887972959625010e+00
3.888777555110220607e+00 6.071902037989384410e-02 1.914617864874186004e-01 5.479640132579680634e-01 1.084906106250601132e+00 1.800478790719550526e+00
3.907815631262525180e+00 6.065027255858484317e-02 1.895918088633058995e-01 5.424555262919222853e-01 1.073979568754984237e+00 1.782347421970261081e+00
3.926853707414829753e+00 6.058190891766805641e-02 1.877504377024738491e-01 5.370301420540641857e-01 1.063217257383397563e+00 1.764488330130030036e+00
3.945891783567134770e+00 6.051391409590068521e-02 1.859371026700628315e-01 5.316862067890072430e-01 1.052615891675716675e+00 1.746896116487045125e+00
3.964929859719439342e+00 6.044627264994965193e-02 1.841512476822873834e-01 5.264221079998059327e-01 1.042172272733868921e+00 1.729565516027986583e+00
3.983967935871743915e+00 6.037896905267518821e-02 1.823923304809364487e-01 5.212362731867695720e-01 1.031883280776370260e+00 1.712491393401810891e+00
4.003006012024048488e+00 6.031198769594629111e-02 1.806598222227874528e-01 5.161271686284850668e-01 1.021745872773876629e+00 1.695668739017038629e+00
4.022044088176352616e+00 6.024531289866696254e-02 1.789532070834618238e-01 5.110932982053644213e-01 1.011757080163231848e+00 1.679092665270155216e+00
4.041082164328657633e+00 6.017892891978843944e-02 1.772719818759841970e-01 5.061332022643806328e-01 1.001914006639374799e+00 1.662758402903601551e+00
4.060120240480962650e+00 6.011281997731363763e-02 1.756156556833307625e-01 5.012454565244480742e-01 9.922138260226900375e-01 1.646661297490487064e+00
4.079158316633266779e+00 6.004697027162837764e-02 1.739837495044755378e-01 4.964286710217041820e-01 9.826537802004843281e-01 1.630796806043533387e+00
4.098196392785570907e+00 5.998136401528447736e-02 1.723757959144680274e-01 4.916814890935886084e-01 9.732311771409163370e-01 1.615160493745663617e+00
4.117234468937875924e+00 5.991598546763438754e-02 1.707913387371448044e-01 4.870025864007513916e-01 9.639433889767868857e-01 1.599748030798238130e+00
4.136272545090180941e+00 5.985081897442733750e-02 1.692299327310295420e-01 4.823906699857690716e-01 9.547878501579070143e-01 1.584555189384455165e+00
4.155310621242485070e+00 5.978584901318583639e-02 1.676911432877436214e-01 4.778444773671069457e-01 9.457620556695380820e-01 1.569577840743219932e+00
4.174348697394790086e+00 5.972106024340132630e-02 1.661745461424565251e-01 4.733627756675322096e-01 9.368635593147017770e-01 1.554811952350487525e+00
