2.217945076040339636e-03 -2.217945076040339636e-03
1.146961383143633995e-02 -1.146961383143633995e-02
2.725018669458289383e-02 -2.725018669458289383e-02
4.816139149901402933e-02 -4.816139149901402933e-02
7.234568118656137248e-02 -7.234568118656137248e-02
9.765431881343866749e-02 -9.765431881343866749e-02
1.218386085009860315e-01 -1.218386085009860315e-01
1.427498133054171392e-01 -1.427498133054171392e-01
1.585303861685636584e-01 -1.585303861685636584e-01
1.677820549239595338e-01 -1.677820549239595338e-01
1.722179450760403241e-01 -1.677820549239596726e-01
1.814696138314363383e-01 -1.585303861685636861e-01
1.972501866945828852e-01 -1.427498133054171114e-01
2.181613914990140346e-01 -1.218386085009859898e-01
2.423456811865613569e-01 -9.765431881343863973e-02
2.676543188134386519e-01 -7.234568118656134472e-02
2.918386085009860298e-01 -4.816139149901398075e-02
3.127498133054171237e-01 -2.725018669458288689e-02
3.285303861685636706e-01 -1.146961383143635382e-02
3.377820549239595183e-01 -2.217945076040464536e-03
3.681809492014536112e-01 0.000000000000000000e+00
4.857315639758967851e-01 0.000000000000000000e+00
6.862376662370531788e-01 0.000000000000000000e+00
9.519329743404134625e-01 0.000000000000000000e+00
1.259215713899838551e+00 0.000000000000000000e+00
1.580784286100161751e+00 0.000000000000000000e+00
1.888067025659587062e+00 0.000000000000000000e+00
2.153762333762947012e+00 0.000000000000000000e+00
2.354268436024102851e+00 0.000000000000000000e+00
2.471819050798544914e+00 0.000000000000000000e+00
