2.609347148282745166e-03 8.644283795984185236e-11 2.545425666316450504e-11 2.448236977742305028e-10 6.628172520829641818e-10 3.829298514559114876e-12 1.612280412916949969e-09 9.999999956651690614e-01 9.304159105587527052e-10 1.857255863780188949e-09 2.407755797844673248e-09 5.992044111273609759e-12 2.580288165525111555e-11 3.871295997546992365e-08 5.339276119268960420e-11 7.352578303171047837e-11 7.270879036163931799e-11 5.414910339742206043e-11 3.187477995545447782e-11 1.493038419876518014e-11 4.922412813587565430e-12 7.554755112837111458e-13 7.735119895027366796e-13 2.696295135309761197e-12 4.933513458189870029e-12 6.545513898566081878e-12 7.087968302242071401e-12 6.639075084184648403e-12 5.559265637853708070e-12 4.242820171652145596e-12 2.982487023385781719e-12 1.938741428348290897e-12 1.163774654105356810e-12 6.408008198685901465e-13 3.193840223367000148e-13 1.406663985381111546e-13 5.226531928998057782e-14 1.474099347122866181e-14 2.245230250701976904e-15 2.781647201253408569e-20 7.707798646567350639e-16 1.697619196830939564e-15 2.048691778447408775e-15 1.903131643078102439e-15 1.516867373838441182e-15 1.090352316279042935e-15 7.268410658038679969e-16 4.573770421709451022e-16 2.750604386541391478e-16 1.595245185781628744e-16 8.982556742954130470e-17 4.934658603291527335e-17 2.652921921994458981e-17 1.397107079148684787e-17 7.194531783648494473e-18 3.601164396994788657e-18 1.728998603056563870e-18 7.748496328862061200e-19 3.057270233586317497e-19 9.185567113395290904e-20 1.244052889410374885e-20
1.349366333110156579e-02 6.256124245079898586e-08 1.838204149217089474e-08 1.779598823859682265e-07 4.861808803197659415e-07 2.762758876216829142e-09 1.208280588189596499e-06 1.851050790634948270e-10 9.999846013817944579e-01 1.931618350210844849e-06 1.922103835903717055e-06 4.322149860871554103e-09 1.860789420425207855e-08 2.803848837242755248e-05 3.847900153758414439e-08 5.291815712710729752e-08 5.223635673114885403e-08 3.883452539252815123e-08 2.282954326738699975e-08 1.068451460083087001e-08 3.520964612290995686e-09 5.402814182101947091e-10 5.531681231017435223e-10 1.928224336019094127e-09 3.528147884834802571e-09 4.680956044496334683e-09 5.068890395733836237e-09 4.747871740679133854e-09 3.975658088611926279e-09 3.034215167822423963e-09 2.132899639276956045e-09 1.386474311715281877e-09 8.322635823498653363e-10 4.582633302653678890e-10 2.284048295751078126e-10 1.005964209850193865e-10 3.737712509342509905e-11 1.054191172811385926e-11 1.605666119931859487e-12 2.477290245838849442e-17 5.512194057696577818e-13 1.214039542704143493e-12 1.465105451212859029e-12 1.361009006582365154e-12 1.084775143884303528e-12 7.797563531485745632e-13 5.197943579482828192e-13 3.270893589741005916e-13 1.967071726971004342e-13 1.140826304780835835e-13 6.423798893287947502e-14 3.528980671755816353e-14 1.897215126527844287e-14 9.991290244974586694e-15 5.145111965114642927e-15 2.575341976626927595e-15 1.236479295800415998e-15 5.541275431781166099e-16 2.186380705015522329e-16 6.568964038961110829e-17 8.896768232145554753e-18
3.205904317009752869e-02 2.113745052758706187e-06 6.143880329285346617e-07 6.145963785679188634e-06 1.759038140046070931e-05 9.190962111678627771e-08 4.907733679827660291e-05 1.738152829933514565e-10 9.119066164612658446e-07 9.989250189407725689e-01 1.158172446229666509e-04 1.436242102235957442e-07 6.176539311866230578e-07 9.336825027022910587e-04 1.273002268060911091e-06 1.739139646709870818e-06 1.701579286453027285e-06 1.254256050260990148e-06 7.326122693468878569e-07 3.414856279627660118e-07 1.122851702941318970e-07 1.721395043527889105e-08 1.762279148703695459e-08 6.143015033708866251e-08 1.124037991878152134e-07 1.491350056803034683e-07 1.614982500047102062e-07 1.512732201676607599e-07 1.266713419495816142e-07 9.667637022961511119e-08 6.795911529167043545e-08 4.417652491909272636e-08 2.651810350896811141e-08 1.460152574770046356e-08 7.277630557969234617e-09 3.205305030717073315e-09 1.190958319849538279e-09 3.359078724164228240e-10 5.116926599473745659e-11 5.594921949331312833e-15 1.756600430520167452e-11 3.868402491765330997e-11 4.668298920036180178e-11 4.336583142317688224e-11 3.456408106000309846e-11 2.484525686645920479e-11 1.656211233173685550e-11 1.042198269017885907e-11 6.267639360750934849e-12 3.634990412846486773e-12 2.046801246866053419e-12 1.124431616420435850e-12 6.045057205272439623e-13 3.183504804919974419e-13 1.639377185968367882e-13 8.205765599028513242e-14 3.939773034865653957e-14 1.765607835239191604e-14 6.966432595847714077e-15 2.093059867210309133e-15 2.834765366152434923e-16
5.666046058707532862e-02 2.419946419576657917e-05 6.820430338996490743e-06 7.504929765111281541e-05 2.487559551176263457e-04 1.006999842058738254e-06 1.076739536710518211e-03 1.722487492428278593e-10 6.937720213265719351e-07 9.173609243162599643e-05 9.847230772158415135e-01 1.568644701354576412e-06 6.724403280481399722e-06 8.837642511700006739e-03 1.372616476135180279e-05 1.840130704850231473e-05 1.756725358224906061e-05 1.265625854892266901e-05 7.270133968407340308e-06 3.354057675829381299e-06 1.096794221238722818e-06 1.677608456607605118e-07 1.717108271385883570e-07 5.986448829640955941e-07 1.095621708538880788e-06 1.453975123981916212e-06 1.574833080884438428e-06 1.475375042109112013e-06 1.235592945878567353e-06 9.431029791663522162e-07 6.630047477882473871e-07 4.310050980395736426e-07 2.587319267028741731e-07 1.424688498301791736e-07 7.101107148567022187e-08 3.127695945187937145e-08 1.162214726904774561e-08 3.278699566149769353e-09 5.000006027270566071e-10 4.784965045916102411e-13 1.716267868070628035e-10 3.775679806130888137e-10 4.555545326691410861e-10 4.231568894848822856e-10 3.372610620247011507e-10 2.424254250717226584e-10 1.616020048651492202e-10 1.016902372378131475e-10 6.115496858612374380e-11 3.546749234376432774e-11 1.997113815150148407e-11 1.097136061060924946e-11 5.898321853175791245e-12 3.106235957524908465e-12 1.599590927687569568e-12 8.006642633515365783e-13 3.844182007441499480e-13 1.722774338178380513e-13 6.797447756024104566e-14 2.042293360143097640e-14 2.766013181239716975e-15
8.511256610183690063e-02 1.721509208934897297e-04 4.519032464254374963e-05 6.273918354069982824e-04 3.263186065561746521e-03 6.480068402889303653e-06 9.363618023044749661e-01 1.718370339381370280e-10 6.495009002647655271e-07 5.739436394187271849e-05 1.860685453069779553e-03 1.002411381946439992e-05 4.264593406092580334e-05 2.817227079079843988e-02 8.507371600758451132e-05 1.092393655140604949e-04 9.898537342949858837e-05 6.817134525676684233e-05 3.796898480866580191e-05 1.720121073948693028e-05 5.571968958373676655e-06 8.489953961842815141e-07 8.688447812250342824e-07 3.031193054860513358e-06 5.552920068317463050e-06 7.376683374227114170e-06 7.997318211527528476e-06 7.498030633028214338e-06 6.283158779575006530e-06 4.797905894765624440e-06 3.374011307122022982e-06 2.193876840750998178e-06 1.317212911411135815e-06 7.254211615755196822e-07 3.616278838429546819e-07 1.593116062037541635e-07 5.921982392704869222e-08 1.672243241192697297e-08 2.562977964336496207e-09 1.227584556413043348e-11 8.792992425217964571e-10 1.925357575331044412e-09 2.321048705675360177e-09 2.155350172254351036e-09 1.717613444627302576e-09 1.234547220843899861e-09 8.229237946044373069e-10 5.178244334978502273e-10 3.114079647054610901e-10 1.806034395146396237e-10 1.016946314234394725e-10 5.586721994545611220e-11 3.003501271491778918e-11 1.581749892069343902e-11 8.145492985041136530e-12 4.077225933560024503e-12 1.957603160230180722e-12 8.773149513347156494e-13 3.461616104500997600e-13 1.040053961465393435e-13 1.408623604782974802e-14
1.148874338981631382e-01 1.070175694633415490e-03 2.393541448269118283e-04 6.102355800828990207e-03 8.874396108173474573e-01 3.229936010505067448e-05 1.097590787109981383e-02 1.716776758700540081e-10 6.345819518088303768e-07 4.965295708484806570e-05 9.858395827636958798e-04 4.925629556154313953e-05 2.058826911872543820e-04 3.967524614292740337e-02 3.895699091192955611e-04 4.572521742677505721e-04 3.770009351222404948e-04 2.418272788099058680e-04 1.289143333684768049e-04 5.701809236813040570e-05 1.825191370025882684e-05 2.768073821310727711e-06 2.833497648560927663e-06 9.904824467035679085e-06 1.819422113935094008e-05 2.424002396916966157e-05 2.634955901602705305e-05 2.475908451845139211e-05 2.078285105419172782e-05 1.589003898510401287e-05 1.118445844431966838e-05 7.277272518866312499e-06 4.371513714991108143e-06 2.408527858381396431e-06 1.201191922165456195e-06 5.294791546285574766e-07 1.970258429054745308e-07 5.578966718901965225e-08 8.673226386092339735e-09 1.350497299535452274e-10 2.971295929868444504e-09 6.419954588829663840e-09 7.720304680389124443e-09 7.163096659448540417e-09 5.706153980968794486e-09 4.100531263454211870e-09 2.733027241351988382e-09 1.719646522625974354e-09 1.034120247260005186e-09 5.997362704449126056e-10 3.377002585334391235e-10 1.855215450177359442e-10 9.974086761959891321e-11 5.252846729557991101e-11 2.705134866159917676e-11 1.354108068948693618e-11 6.501770298128489570e-12 2.913942785438216371e-12 1.149797550482275385e-12 3.454713002016043568e-13 4.679070934427136343e-14
1.433395394129247380e-01 8.745178481688740263e-03 1.275501675169053543e-03 8.550503026364409953e-01 2.618921502812175672e-02 1.505764406254152807e-04 4.991964326484671539e-03 1.715867690713939213e-10 6.281649023694656359e-07 4.675690973049108416e-05 7.878759941486986398e-04 2.227754220727836050e-04 8.896815336612411964e-04 4.231148113489504453e-02 1.482697389648585367e-03 1.462088915923550822e-03 1.045659671914796153e-03 6.147976768316895874e-04 3.128223062818988581e-04 1.351923289278254500e-04 4.281651808147767977e-05 6.467754439275846171e-06 6.627604321678019149e-06 2.325609959685198788e-05 4.294596098751602027e-05 5.754387156672990792e-05 6.288300149544294405e-05 5.934829750118680711e-05 4.998785320803707981e-05 3.831651614845117925e-05 2.701939979090802049e-05 1.760408143659814983e-05 1.058576624686067451e-05 5.837398332783096879e-06 2.913830499731777753e-06 1.285909367232231696e-06 4.795189881936915304e-07 1.365369924717458657e-07 2.182829582530186705e-08 7.925462202473970371e-10 7.457263732942674580e-09 1.569496618321944854e-08 1.878034925397868886e-08 1.739504457603156386e-08 1.384628415625491393e-08 9.946167837028373592e-09 6.627684419633303237e-09 4.169660574520172410e-09 2.507271600344334879e-09 1.454039999713798068e-09 8.187391135323935077e-10 4.497969300807255499e-10 2.418308030345884135e-10 1.273669644287198798e-10 6.559651480926282292e-11 3.283823124802297193e-11 1.576868646247425553e-11 7.067773055809251503e-12 2.789057718027437468e-12 8.380613375215835677e-13 1.135117650058408443e-13
1.679409568299025102e-01 8.310817246594787155e-01 9.809550556822463352e-03 4.297332835953675267e-02 1.065183400878943337e-02 8.019548435689127612e-04 3.714387602948730858e-03 1.715144796041223307e-10 6.249612747633314493e-07 4.542496034477971645e-05 7.120155081089095265e-04 1.100429153839158417e-03 3.805169320022877295e-03 4.253113836049254165e-02 4.650490171024410958e-03 3.479723386979604281e-03 2.131691605045104524e-03 1.163692133905735266e-03 5.723169969286374210e-04 2.436509401426342747e-04 7.669078522214934561e-05 1.156108256304203370e-05 1.186867100541770173e-05 4.186820654372839557e-05 7.789226792667092668e-05 1.052185120432268511e-04 1.158591686295074014e-04 1.100511443393619896e-04 9.316155054713459900e-05 7.167882990307559629e-05 5.068411774455257020e-05 3.308892972604757926e-05 1.992781494029226491e-05 1.100329547545382327e-05 5.499767852449076656e-06 2.431386877565787373e-06 9.095458340411472366e-07 2.611192013843582050e-07 4.343585363800547395e-08 2.813552794239959373e-09 1.478267606214247792e-08 2.996839543404830023e-08 3.559645971610748214e-08 3.288638163538585025e-08 2.614698423324823759e-08 1.877079924796641898e-08 1.250379539431945787e-08 7.864951398859254087e-09 4.728787984870350381e-09 2.742226418086005937e-09 1.544079470328475100e-09 8.483061492651138768e-10 4.561128671238304076e-10 2.402442396633162496e-10 1.237433068562809164e-10 6.195447807396641609e-11 2.975395976622326761e-11 1.333793104328366390e-11 5.263992643833310357e-12 1.581886050260237139e-12 2.142724936148699247e-13
1.865063366688984314e-01 6.167050135523696741e-02 8.079017567444617409e-01 1.661689265442390859e-02 7.590863481922907607e-03 7.173771280146051116e-03 3.244100602887524821e-03 1.714529076372235910e-10 6.232495771546141912e-07 4.476213567846017567e-05 6.774366136601171979e-04 7.504187550040212866e-03 1.480991558858416046e-02 4.234613092130500023e-02 1.013750402626499222e-02 5.854640432322821136e-03 3.253697165551560147e-03 1.710599620674405465e-03 8.290602268922084251e-04 3.511112772372732655e-04 1.103530188424078369e-04 1.663268404565380572e-05 1.711022881541560700e-05 6.068121114812795064e-05 1.137489867694152252e-04 1.549484297480015291e-04 1.719878434312724336e-04 1.644884084168798119e-04 1.400022970711667304e-04 1.081598676079482594e-04 7.671001293635035766e-05 5.019075184564684891e-05 3.027875324040258745e-05 1.674275352662644799e-05 8.380809652346258754e-06 3.712259536627322534e-06 1.393538636879121360e-06 4.036525424179825967e-07 6.995786911989258841e-08 6.508681763847977921e-09 2.371914941175499766e-08 4.624852333015957555e-08 5.449524922071157614e-08 5.020470009957857854e-08 3.986533731069481992e-08 2.860009479037466677e-08 1.904424934373870358e-08 1.197634249222571902e-08 7.199893188338753307e-09 4.174992368805304576e-09 2.350817268130291394e-09 1.291561718998959304e-09 6.944838013278111395e-10 3.658323487259703632e-10 1.884518694050055083e-10 9.436458622354900700e-11 4.532559107869617452e-11 2.032122419318176642e-11 8.021103635036972287e-12 2.410683039784477487e-12 3.265579676878286670e-13
1.973906528517171133e-01 2.522827324112352984e-02 9.231491470091689189e-02 1.204390501175429951e-02 6.606965845762034426e-03 8.793388916160084223e-01 3.056644084571250464e-03 1.714116166142950917e-10 6.224160128607856093e-07 4.445812713800041124e-05 6.622898145232422986e-04 7.307516320134208043e-02 3.054136828496512371e-02 4.219315587282066599e-02 1.395042208280972314e-02 7.328857488627511102e-03 3.962444820922056757e-03 2.065017856315732453e-03 9.985392252148703011e-04 4.229200389416774343e-04 1.330171313451334496e-04 2.005967515110483192e-05 2.066581867884801019e-05 7.355798042024900142e-05 1.386067632922518536e-04 1.899180517639670481e-04 2.119993167821039809e-04 2.037525945461291768e-04 1.741047124532954819e-04 1.349082956665923004e-04 9.589210245766150516e-05 6.284388054196969630e-05 3.795967511568870190e-05 2.101235887962349947e-05 1.052945812594160521e-05 4.670692990340943682e-06 1.757816855544912362e-06 5.124884892101061288e-07 9.140113484856640316e-08 1.024525971038275631e-08 3.091065489193431619e-08 5.864696473017760279e-08 6.870111924037672305e-08 6.316082627100787023e-08 5.010588945534755472e-08 3.592912031713544405e-08 2.391785932202010640e-08 1.503879467321883547e-08 9.040164157746482346e-09 5.241894270637315134e-09 2.951542935320447566e-09 1.621643151926564411e-09 8.720120318031475632e-10 4.593795453733867017e-10 2.366610663805799271e-10 1.185163178075267575e-10 5.693231604837144458e-11 2.552770299884457094e-11 1.007717030315634243e-11 3.028856713401732892e-12 4.103177966529215975e-13
