2.649766252087654150e-03 -2.649766252087654150e-03
1.385624423169187769e-02 -1.385624423169187769e-02
3.359219940304181140e-02 -3.359219940304181140e-02
6.114889791124919483e-02 -6.114889791124919483e-02
9.553093889933877980e-02 -9.553093889933877980e-02
1.354958055856931853e-01 -1.354958055856931853e-01
1.795991123051854377e-01 -1.795991123051854377e-01
2.262468725405905878e-01 -2.262468725405905878e-01
2.737531274594093289e-01 -2.737531274594093289e-01
3.204008876948146178e-01 -3.204008876948146178e-01
3.645041944143068147e-01 -3.645041944143068147e-01
4.044690611006608316e-01 -4.044690611006608316e-01
4.388511020887507774e-01 -4.388511020887507774e-01
4.664078005969580221e-01 -4.664078005969580221e-01
4.861437557683080390e-01 -4.861437557683080390e-01
4.973502337479131508e-01 -4.973502337479131508e-01
5.026497662520876819e-01 -4.973502337479123181e-01
5.138562442316918499e-01 -4.861437557683081501e-01
5.335921994030418114e-01 -4.664078005969581886e-01
5.611488979112492226e-01 -4.388511020887507774e-01
5.955309388993388353e-01 -4.044690611006612202e-01
6.354958055856931853e-01 -3.645041944143068147e-01
6.795991123051854377e-01 -3.204008876948145623e-01
7.262468725405906156e-01 -2.737531274594093844e-01
7.737531274594093844e-01 -2.262468725405906433e-01
8.204008876948146733e-01 -1.795991123051853822e-01
8.645041944143068147e-01 -1.354958055856931853e-01
9.044690611006608316e-01 -9.553093889933919614e-02
9.388511020887507774e-01 -6.114889791124919483e-02
9.664078005969580776e-01 -3.359219940304197793e-02
9.861437557683080390e-01 -1.385624423169193320e-02
9.973502337479132063e-01 -2.649766252086849239e-03
1.004239626003340158e+00 0.000000000000000000e+00
1.022169990770706915e+00 0.000000000000000000e+00
1.053747519044866854e+00 0.000000000000000000e+00
1.097838236657998623e+00 0.000000000000000000e+00
1.152849502238942003e+00 0.000000000000000000e+00
1.216793288937108919e+00 0.000000000000000000e+00
1.287358579688296700e+00 0.000000000000000000e+00
1.361994996064944896e+00 0.000000000000000000e+00
1.438005003935054926e+00 0.000000000000000000e+00
1.512641420311703344e+00 0.000000000000000000e+00
1.583206711062890903e+00 0.000000000000000000e+00
1.647150497761057153e+00 0.000000000000000000e+00
1.702161763342001199e+00 0.000000000000000000e+00
1.746252480955132746e+00 0.000000000000000000e+00
1.777830009229292907e+00 0.000000000000000000e+00
1.795760373996660997e+00 0.000000000000000000e+00
