2.702605210420842230e+00 3.528095976080819707e+00 1.879834880435608466e-02 1.572620307538921569e+00 8.831250485506461634e-02 5.060634372336072495e-01 1.298863910936324806e-01 2.958402909842187123e-01 1.991511268981550897e-01
2.902805611222445403e+00 3.123138397406323818e+00 1.022038569744944392e-02 1.531414105751273125e+00 7.486933433907726199e-02 5.075004594835598182e-01 1.173955879504655492e-01 3.048038445751620196e-01 1.933156287648405969e-01
3.103006012024048577e+00 2.706812606519002351e+00 3.962996994277025176e-03 1.464770222290596946e+00 6.018663187767622769e-02 5.003383780318182428e-01 1.020106322061262866e-01 3.083209539658726683e-01 1.822619420287294734e-01
3.303206412825651750e+00 2.310730957301433630e+00 5.672804194528952449e-04 1.383524303922315291e+00 4.559864363987977537e-02 4.874289009092878655e-01 8.521040492232563601e-02 3.075841233665882468e-01 1.673633321168101762e-01
3.503406813627254923e+00 1.951477455744455192e+00 2.425220380395639642e-04 1.295869940999918368e+00 3.211758352334588562e-02 4.711010657186865402e-01 6.821007417845012522e-02 3.036743266988456424e-01 1.498791344939809367e-01
3.703607214428858097e+00 1.635037876786435973e+00 3.001079802091119030e-03 1.207336522232589138e+00 2.046741924706270074e-02 4.530550073009527723e-01 5.195071459342777420e-02 2.974539805028734163e-01 1.308797922394186741e-01
3.903807615230461270e+00 1.361300385080908448e+00 8.749061124691058511e-03 1.121291908598167186e+00 1.115219897755967762e-02 4.344213506718862527e-01 3.714485811617159600e-02 2.895475877815774646e-01 1.112468681250856350e-01
4.104008016032063999e+00 1.127398044700214541e+00 1.732237020012007689e-02 1.039604793090986190e+00 4.519192745052308911e-03 4.158978968136446963e-01 2.433541112279529947e-02 2.803769979168007076e-01 9.171110823871163331e-02
4.304208416833667172e+00 9.296184186238830582e-01 2.848556407906965501e-02 9.632302380537682840e-01 7.986881121489882102e-04 3.978957385227684940e-01 1.394178570286910834e-02 2.702191273380794567e-01 7.289746883115290343e-02
4.504408817635270346e+00 7.641709595576413605e-01 4.192086631826043297e-02 8.926146474908289719e-01 1.203970600454465806e-04 3.806555303490034015e-01 6.284519029466983236e-03 2.592622625538297809e-01 5.535820429137191384e-02
4.704609218436873519e+00 6.273069594964710838e-01 5.722944009905749779e-02 8.279161089893427583e-01 2.516450037667426406e-03 3.643205068759645671e-01 1.592200629886880714e-03 2.476477024479499245e-01 3.958768721177519795e-02
4.904809619238477580e+00 5.152377784246832126e-01 7.395307346793442149e-02 7.690919343955691101e-01 7.922511630364068372e-03 3.489710335645435646e-01 6.777520587472957358e-08 2.354931932342528567e-01 2.602187581503263153e-02
5.105010020040080754e+00 4.241192665474988188e-01 9.160970906292781324e-02 7.159213531586534618e-01 1.618416919690595854e-02 3.346347442724308952e-01 1.548931687305105326e-03 2.229014920309998204e-01 1.502974223909924606e-02
5.305210420841683927e+00 3.501789246141555623e-01 1.097277094390613356e-01 6.680193298788481560e-01 2.706932985899465627e-02 3.212877232262160709e-01 6.188757062691380324e-03 2.099607235388541160e-01 6.903874565876807166e-03
5.505410821643287100e+00 2.899347502364135742e-01 1.278645999580457215e-01 6.248719507345620316e-01 4.028257261018961671e-02 3.088582079234418187e-01 1.378639477106181899e-02 1.967432240982877334e-01 1.854524139369812755e-03
5.705611222444890274e+00 2.404108936485111758e-01 1.456045521847390278e-01 5.858978000755175053e-01 5.547625869600564946e-02 2.972379608193628231e-01 2.413411239137229145e-02 1.833073290697501967e-01 7.746900065045030835e-06
5.905811623246493447e+00 1.992709028604386090e-01 1.625398768319489817e-01 5.505216361069701358e-01 7.225554715325324673e-02 2.863004811606121858e-01 3.695559673595232020e-02 1.697034475480327376e-01 1.405773326417851868e-03
6.106012024048096620e+00 1.648300721123541202e-01 1.782497108975956979e-01 5.182396018611789001e-01 9.017847968491519983e-02 2.759213686272977140e-01 5.190836060131022445e-02 1.559830648377553142e-01 6.007166761122408570e-03
6.306212424849699794e+00 1.359524975665448443e-01 1.922905391030268196e-01 4.886582512131338318e-01 1.087556686197750366e-01 2.659950784658099976e-01 6.858438067905538171e-02 1.422078382278171849e-01 1.368546748951020818e-02
6.506412825651302967e+00 1.118751043457878458e-01 2.042079801423094809e-01 4.614994240753542698e-01 1.274551393911179387e-01 2.564437388345685576e-01 8.651269289820084918e-02 1.284559338969215592e-01 2.422692823914502844e-02
6.706613226452906140e+00 9.202037827441693352e-02 2.135699074383938245e-01 4.365748309816889217e-01 1.457161104242778171e-01 2.472166616366301417e-01 1.051676330228707712e-01 1.148238928001140552e-01 3.732951822740352560e-02
6.906813627254509314e+00 7.585393490986284959e-02 2.200115289502611038e-01 4.137435014279640111e-01 1.629718257857888097e-01 2.382823628036628283e-01 1.239845044901285442e-01 1.014239760390757555e-01 5.260583378672855498e-02
7.107014028056112487e+00 6.281562074705199228e-02 2.232776001321044035e-01 3.928689046497696458e-01 1.786777215261127483e-01 2.296171183592822795e-01 1.423816334970282871e-01 8.837841359904971550e-02 6.959174214888727561e-02
7.307214428857715660e+00 5.231958572152958786e-02 2.232478919264422601e-01 3.737899862840610155e-01 1.923389720804767611e-01 2.211946321032777774e-01 1.597853712921902813e-01 7.581273263174172217e-02 8.776094205719076058e-02
7.507414829659318833e+00 4.379699989864176135e-02 2.199389079938167957e-01 3.563134109162483520e-01 2.035318088042455398e-01 2.129802945215676091e-01 1.756537084614871458e-01 6.385019266120973980e-02 1.065439334770750673e-01
7.707615230460922007e+00 3.675068805187935855e-02 2.134844010083316312e-01 3.402260228480982751e-01 2.119156745525304919e-01 2.049313770220768660e-01 1.894951037075601752e-01 5.260849832127538483e-02 1.253488881165676083e-01
7.907815631262525180e+00 3.079776989973527154e-02 2.041050706693155192e-01 3.253198357549844655e-01 2.172369501636160771e-01 1.970022093741736202e-01 2.008813552779553924e-01 4.219883239017776372e-02 1.435819645346958773e-01
8.108016032064128353e+00 2.568613598000219628e-02 1.920805868731776112e-01 3.114186030545589845e-01 2.193279474368979021e-01 1.891517331939592539e-01 2.094557498987053290e-01 3.272632505516717000e-02 1.606655685569110259e-01
8.308216432865732415e+00 2.128042054847642875e-02 1.777339934461878990e-01 2.983957817606034402e-01 2.181058347829487876e-01 1.813502898670794061e-01 2.149392015090539065e-01 2.429066876031091629e-02 1.760543801584971979e-01
8.508416833667334700e+00 1.752358160070817406e-02 1.614314663961955720e-01 2.861778238637234240e-01 2.135748572149986368e-01 1.735831393731916417e-01 2.171370379663900285e-01 1.698577209975397906e-02 1.892500023684681731e-01
8.708617234468938761e+00 1.438920118986776985e-02 1.435926703228212475e-01 2.747325401183491889e-01 2.058323721760594305e-01 1.658496681286812935e-01 2.159476439911441892e-01 1.089795593134213793e-02 1.998153823513499627e-01
8.908817635270541047e+00 1.184213351911952289e-02 1.247018691855284606e-01 2.640476143390096953e-01 1.950762123405044568e-01 1.581589240542879693e-01 2.113720781949147143e-01 6.102925705497058706e-03 2.073896352168888013e-01
9.109018036072145108e+00 9.818869944908277525e-03 1.053094760562179599e-01 2.541073398443319253e-01 1.816090698516643898e-01 1.505233848167577271e-01 2.035220508641714388e-01 2.662294864602299423e-03 2.117028702040052446e-01
9.309218436873747393e+00 8.228250615016330718e-03 8.601784796942750499e-02 2.448754805238538279e-01 1.658357534937677236e-01 1.429533014180981443e-01 1.926230699224714960e-01 6.205880506347403666e-04 2.125895922012870920e-01
9.509418837675351455e+00 6.965253878109802128e-03 6.745187647238942708e-02 2.362892704797702192e-01 1.482511829535576586e-01 1.354534975871930502e-01 1.790103821617935465e-01 3.403224757925350673e-06 2.099987152325049067e-01
9.709619238476955516e+00 5.929068201162879768e-03 5.022120681793260100e-02 2.282652958493304185e-01 1.294199161016988120e-01 1.280234173605340475e-01 1.631171695017780698e-01 8.169116563461178895e-04 2.039984237454215699e-01
9.909819639278557801e+00 5.039086917229910860e-03 3.488393909659188302e-02 2.207139313164132310e-01 1.099505478223204574e-01 1.206599627008027725e-01 1.454564857948435486e-01 3.048366024863339088e-03 1.947749634821273335e-01
1.011002004008016186e+01 4.244809933610256374e-03 2.192024856074703543e-02 2.135564171239529574e-01 9.046940445078915927e-02 1.133617131990386079e-01 1.265997758936669160e-01 6.666988932273171416e-03 1.826255732680439059e-01
1.031022044088176415e+01 3.526987731828921772e-03 1.171948801142385158e-02 2.067382579897415196e-01 7.159723857697171401e-02 1.061327746003070810e-01 1.071549948105082750e-01 1.162463268760434605e-02 1.679467230115883614e-01
1.051042084168336821e+01 2.889596620709576104e-03 4.578527843028677886e-03 2.002343922784775854e-01 5.393059088025721481e-02 9.898482375199514627e-02 8.774639152860404245e-02 1.785589570287340194e-02 1.512192555306362540e-01
1.071062124248497049e+01 2.346026056660246561e-03 7.050753697935202352e-04 1.940448023159724311e-01 3.802716266028925707e-02 9.193672598007791852e-02 6.899648605893403397e-02 2.527779666871627848e-02 1.329918505097129056e-01
1.091082164328657456e+01 1.905712585539444783e-03 2.191319384781700538e-04 1.881827028258541146e-01 2.439300343407850916e-02 8.501205697244822168e-02 5.150940574715226483e-02 3.378945187106702219e-02 1.138636204417411008e-01
1.111102204408817684e+01 1.566580478786382211e-03 3.148538024414471517e-03 1.826598926611570639e-01 1.346918637926487056e-02 7.823559747800663822e-02 3.585416746043632724e-02 4.327232534114135165e-02 9.446595977634675290e-02
1.131122244488978090e+01 1.314571007423589793e-03 9.419183195186153074e-03 1.774744856806387827e-01 5.616860340657533861e-03 7.163013209036923901e-02 2.254689968606128289e-02 5.359148054227805269e-02 7.544334547230809040e-02
1.151142284569138319e+01 1.127787142856044155e-03 1.884466812703431207e-02 1.726050003181133496e-01 1.101460849653613811e-03 6.521462393282223546e-02 1.203212868631938111e-02 6.459792619562383653e-02 5.743281971801823815e-02
1.171162324649298725e+01 9.820283009141608007e-04 3.112201600048143668e-02 1.680123042184395454e-01 7.848682670597286414e-05 5.900420980633695051e-02 4.664521732175383288e-03 7.613176874405185035e-02 4.104233681319832683e-02
1.191182364729458953e+01 8.559734455592343631e-04 4.583857938031080104e-02 1.636481339630022347e-01 2.583819482285640463e-03 5.301174018322241110e-02 6.932661640644496338e-04 8.802562478547107383e-02 2.682879640250538864e-02
1.211202404809619360e+01 7.353759332385059223e-04 6.249124724830072003e-02 1.594667669663582255e-01 8.530810268800715843e-03 4.725005151434683720e-02 2.511936082369252139e-04 1.001077164379283180e-01 1.527710868582566293e-02
1.231222444889779588e+01 6.153229465886281887e-04 8.051435140332431628e-02 1.554355613550019999e-01 1.771466138034641369e-02 4.173398148933046142e-02 3.349875132128586272e-03 1.122042776271359454e-01 6.781804867191990743e-03
1.251242484969939994e+01 4.993300812962488990e-04 9.930956159810014339e-02 1.515407216630188236e-01 2.982277050233994586e-02 3.648134810804730399e-02 9.880633067147795781e-03 1.241412460353746583e-01 1.632449120161765313e-03
1.271262525050100223e+01 3.952960439374786600e-04 1.182710074818811713e-01 1.477865206987923063e-01 4.444855519315640824e-02 3.151259371794441766e-02 1.962031841462289622e-02 1.357455537323922490e-01 3.547622799201265975e-06
1.291282565130260629e+01 3.103960599344363753e-04 1.368018204277952343e-01 1.441886072770673655e-01 6.110628777889995367e-02 2.684933815826584524e-02 3.224024851882147796e-02 1.468465178688296013e-01 1.949027724292103168e-03
1.311302605210421035e+01 2.476717415680283188e-04 1.543227655408591914e-01 1.407640677254390627e-01 7.924555816810051334e-02 2.251247612362046110e-02 4.731701661845650470e-02 1.572777964461438416e-01 7.400919750871744716e-03
1.331322645290581264e+01 2.055326805957426021e-04 1.702775036558352717e-01 1.375218717217949194e-01 9.826553847753445592e-02 1.852055494626376683e-02 6.434472906653063151e-02 1.668801325467364483e-01 1.617174956077579648e-02
1.351342685370741670e+01 1.792076827076523673e-04 1.841405260309997016e-01 1.344569599600371201e-01 1.175304532393693230e-01 1.488896997266759246e-02 8.274911574369486766e-02 1.755047657751963863e-01 2.796031420398700437e-02
1.371362725450901898e+01 1.624871609408591957e-04 1.954323024851251644e-01 1.315497687361270318e-01 1.363879457060492018e-01 1.163012719254816370e-02 1.019044117083311163e-01 1.830170832858712682e-01 4.236080283948654573e-02
1.391382765531062304e+01 1.490892660220737086e-04 2.037423757350994569e-01 1.287710224514284352e-01 1.541912145965848302e-01 8.754322395228560094e-03 1.211536654239648431e-01 1.892999371421833221e-01 5.887542839226312524e-02
1.411402805611222533e+01 1.339900912519444869e-04 2.087567270350285387e-01 1.260898416117193221e-01 1.703242385440682793e-01 6.270833737064981060e-03 1.398322732341105157e-01 1.942561248849713484e-01 7.693069493785051338e-02
1.431422845691382939e+01 1.148013662851408908e-04 2.102827165135655596e-01 1.234821796684091311e-01 1.842278225026097171e-01 4.188704041655907581e-03 1.572934510221732918e-01 1.978097832940272083e-01 9.589711141037654540e-02
1.451442885771543168e+01 9.239526445135497819e-05 2.082646628699984792e-01 1.209366281144006877e-01 1.954233301907512266e-01 2.516884029981037232e-03 1.729335302602669211e-01 1.999067766856366390e-01 1.151116815213458350e-01
1.471462925851703574e+01 6.998257785036130581e-05 2.027858264219962181e-01 1.184556790617957572e-01 2.035312282420858598e-01 1.263718464881352426e-03 1.862147892003595262e-01 2.005144387377199300e-01 1.339020440629255515e-01
1.491482965931863802e+01 5.104473153918654836e-05 1.940570075902852409e-01 1.160522152212841301e-01 2.082828638468177673e-01 4.360463042562311500e-04 1.966840885862852495e-01 1.996211456106682658e-01 1.516108910157539513e-01
1.511503006012024208e+01 3.756239200874098987e-05 1.823961888487929672e-01 1.137426844788368002e-01 2.095256631018468652e-01 3.833368678160668953e-05 2.039866301393785109e-01 1.972361203361153725e-01 1.676193449339843655e-01
1.531523046092184437e+01 2.962007720154378006e-05 1.682058088328968748e-01 1.115394986959295787e-01 2.072234086598581937e-01 7.221096219230941813e-05 2.078752372265597337e-01 1.933896353526809997e-01 1.813682925429727089e-01
1.551543086172344843e+01 2.611572770320799139e-05 1.519535435692015157e-01 1.094453234757149368e-01 2.014538269259958658e-01 5.365747954098434077e-04 2.082162157616374576e-01 1.881334915753548331e-01 1.923771008578807062e-01
1.571563126252505072e+01 2.550844516920498648e-05 1.341593829224216050e-01 1.074511241112428572e-01 1.924052080107373497e-01 1.428146322894917764e-03 2.049928453429414321e-01 1.815414249053297902e-01 2.002595018541195315e-01
1.591583166332665478e+01 2.605157373757928464e-05 1.153878360867606756e-01 1.055384478972511281e-01 1.803725060487431919e-01 2.742170671151555709e-03 1.983069452562330193e-01 1.737090113385757195e-01 2.047365874667647356e-01
1.611603206412825884e+01 2.591631034437220384e-05 9.624106462104642379e-02 1.036849543413817382e-01 1.657519643939266429e-01 4.472891020398384911e-03 1.883780974061113889e-01 1.647527345382827357e-01 2.056467820469938257e-01
1.631623246492986468e+01 2.373593691718951432e-05 7.734791887713776681e-02 1.018711369149104679e-01 1.490324558891525375e-01 6.613548543905096652e-03 1.755394373438444178e-01 1.548081010635065091e-01 2.029524425107559482e-01
1.651643286573146696e+01 1.932629615332488358e-05 5.934552577860276873e-02 1.000858500171718096e-01 1.307818344008520595e-01 9.155889762982880389e-03 1.602287977789745577e-01 1.440269467158952210e-01 1.967425341987602272e-01
1.671663326653306925e+01 1.379624608830991288e-05 4.285342182374037717e-02 9.832875873442166459e-02 1.116276300679964195e-01 1.208940111127768287e-02 1.429745052155136364e-01 1.325742719004059933e-01 1.872307933555678316e-01
1.691683366733467153e+01 8.751962368740953175e-06 2.844369134474508676e-02 9.660897773342935757e-02 9.223293698346626823e-02 1.540063195653799955e-02 1.243760945628211712e-01 1.206250050454762690e-01 1.747489893806599970e-01
1.711703406813627737e+01 5.255232012443419810e-06 1.661257376697914193e-02 9.494053420959361334e-02 7.326967852002157222e-02 1.907294895320867101e-02 1.050812230206559506e-01 1.083610084587304095e-01 1.597353067872346599e-01
1.731723446893787965e+01 3.437326669360531285e-06 7.758671335091889970e-03 9.333637481311382600e-02 5.539202785196845058e-02 2.308689092559149461e-02 8.576072050164117166e-02 9.596845602345442650e-02 1.427183518343915214e-01
1.751743486973948194e+01 2.909964704050116779e-06 2.170463803100709278e-03 9.180306085500558599e-02 3.921239608956831463e-02 2.742103617428032908e-02 6.708376709365723722e-02 8.363550825964720381e-02 1.242976927867831122e-01
1.771763527054108422e+01 3.294918289381861253e-06 2.253182330928104273e-05 9.033795174403866368e-02 2.528130010254380985e-02 3.205306361091628253e-02 4.969466998236183458e-02 7.155006987029328969e-02 1.051220446574590711e-01
1.791783567134269006e+01 4.270835569111521635e-06 1.377264664854513029e-03 8.892973595750915117e-02 1.407112203861279193e-02 3.696058782705945872e-02 3.419190075395016348e-02 5.989738864480576019e-02 8.586617720074671278e-02
1.811803607214429235e+01 5.306936196958601981e-06 6.188026367897673380e-03 8.756198651013688550e-02 5.962859835643125918e-03 4.212142489459622108e-02 2.110933434539143116e-02 4.885734367340006240e-02 6.720742423917869246e-02
1.831823647294589463e+01 5.683291225928265215e-06 1.430100647462278184e-02 8.621839562965394332e-02 1.234811048464715035e-03 4.751317310493295004e-02 1.089931480237541113e-02 3.860142999821495474e-02 4.980242965879448647e-02
1.851843687374749692e+01 4.963409646278602093e-06 2.545555748524041748e-02 8.488781190225118400e-02 5.272539239846844882e-05 5.311227895385714493e-02 3.917360710117011140e-03 2.928960584748291004e-02 3.426460663225308623e-02
1.871863727454910276e+01 3.402735967147767621e-06 3.928541550477296362e-02 8.356733137613531204e-02 2.461945932621791965e-03 5.889298573180579144e-02 4.088682774271278227e-04 2.106726239533352613e-02 2.114277974016388895e-02
1.891883767535070504e+01 1.760593030688134911e-06 5.532453388787443582e-02 8.226243017567506921e-02 8.382901529327944218e-03 6.482663504454640180e-02 4.987575850268800848e-04 1.406257091963747201e-02 1.090160668043262983e-02
1.911903807615230733e+01 6.658639864159217263e-07 7.302064945206601654e-02 8.098419998876169035e-02 1.761155756824637000e-02 7.088167594522047643e-02 4.185306169387065754e-03 8.384367820690203504e-03 3.904546474761186586e-03
1.931923847695391316e+01 2.040404165520677189e-07 9.175737432861481857e-02 7.974476279845107984e-02 2.982591095623443600e-02 7.702447209252910598e-02 1.133923244761033886e-02 4.120599973320859637e-03 4.002372126189959875e-04
1.951943887775551545e+01 1.042457233022800989e-07 1.108826137398753603e-01 7.855253238532407256e-02 4.459852763264125775e-02 8.322068495969467405e-02 2.170846627030128054e-02 1.337231641118440811e-03 5.130812096621955665e-04
1.971963927855711773e+01 1.912977088930991481e-07 1.297388442626853378e-01 7.740896932131227648e-02 6.141393517641779987e-02 8.943677407256130085e-02 3.492821999451754811e-02 7.745822033934445612e-05 4.238592583493384046e-03
1.991983967935872002e+01 5.194856552410307588e-07 1.476903176102911663e-01 7.630788926037954112e-02 7.968891328091402826e-02 9.564109146648161475e-02 5.053528537001104881e-02 3.610985017705262427e-04 1.144370248777737756e-02
2.012004008016032586e+01 1.089071655036657540e-06 1.641438025966529268e-01 7.523746592082737605e-02 9.879368492079913799e-02 1.018041884931124158e-01 6.798519413974596359e-02 2.184126450487728060e-03 2.187184899641806193e-02
2.032024048096192814e+01 1.606624836419774165e-06 1.785623123388960232e-01 7.418414249354458867e-02 1.180726699677252245e-01 1.078982486321841822e-01 8.667106628203880003e-02 5.518410159665180885e-03 3.515240721827024573e-02
2.052044088176353043e+01 1.673222016348563750e-06 1.904740696546146916e-01 7.313703426876451419e-02 1.368644673954550195e-01 1.138958969223221179e-01 1.059434813686363913e-01 1.031179892955026711e-02 5.081389575006340503e-02
2.072064128256513271e+01 1.199996533499438123e-06 1.994804715581147136e-01 7.209127554139534155e-02 1.545215795973832740e-01 1.197688838757127450e-01 1.251312531941130568e-01 1.648870553205206146e-02 6.830041119353918999e-02
2.092084168336673855e+01 5.293254022827753709e-07 2.052663740646895607e-01 7.104917499459074970e-02 1.704306680941425067e-01 1.254872020549786527e-01 1.435632700096078074e-01 2.395126665022525442e-02 8.699081717916525014e-02
2.112104208416834084e+01 9.237930901524154274e-08 2.076138667088952561e-01 7.001884623879464642e-02 1.840336970302708652e-01 1.310190410505616965e-01 1.605914225184686406e-01 3.258105833418139391e-02 1.062202529484415903e-01
2.132124248496994312e+01 1.808520066496099298e-09 2.064178368861896706e-01 6.901087863192413574e-02 1.948493800572496382e-01 1.363316765199670821e-01 1.756141289373523706e-01 4.224124115338988295e-02 1.253034620644631614e-01
2.152144288577154541e+01 4.286643549674237715e-08 2.016993502050787590e-01 6.803427935816054595e-02 2.024933431188568611e-01 1.413930367394626575e-01 1.880993165937001332e-01 5.277895499751618369e-02 1.435592681091678313e-01
2.172164328657315124e+01 2.219341229283050767e-08 1.936122518578294316e-01 6.709312215541768376e-02 2.066948374124087107e-01 1.461734289609873672e-01 1.976052452996634179e-01 6.402779809191164184e-02 1.603352990897840002e-01
2.192184368737475353e+01 9.034141150890717539e-09 1.824397530089748865e-01 6.618503510620600550e-02 2.073079881933124202e-01 1.506468385667150967e-01 2.037975035819707126e-01 7.581030001293914689e-02 1.750318802509168992e-01
2.212204408817635581e+01 1.808212336875592483e-07 1.685805419876239830e-01 6.530198392035417576e-02 2.043164265199649832e-01 1.547913656338813226e-01 2.064609370062734095e-01 8.794039930992879339e-02 1.871239630232784945e-01
2.232224448897795810e+01 5.104627338003069510e-07 1.525269483656740699e-01 6.443300459410802872e-02 1.978313859644290074e-01 1.585886806253885284e-01 2.055060286131518976e-01 1.002260170680893958e-01 1.961800747760695240e-01
2.252244488977956394e+01 7.277207630452446578e-07 1.348396041396862088e-01 6.356788056173319490e-02 1.880844564011595055e-01 1.620227440064715141e-01 2.009700520585179784e-01 1.124718417794954017e-01 2.018775326862375652e-01
2.272264529058116622e+01 6.187590804184420194e-07 1.161231230377215706e-01 6.270045997093474932e-02 1.754167408757760782e-01 1.650783063573572906e-01 1.930138568538436739e-01 1.244823962671918471e-01 2.040134848154221137e-01
2.292284569138276851e+01 2.850438973167631294e-07 9.700564183274090757e-02 6.183046651494510798e-02 1.602659878035097574e-01 1.677397840153311559e-01 1.819152476922216433e-01 1.360653617200208720e-01 2.025116251542271040e-01
2.312304609218437434e+01 3.204392571363200605e-08 7.812249383186614660e-02 6.096321475225782716e-02 1.431525259324182564e-01 1.699909620839791802e-01 1.680596131905976731e-01 1.470350267232477526e-01 1.974246062905277710e-01
2.332324649298597663e+01 2.533059983751274844e-08 6.010201673301460157e-02 6.010739452094428226e-02 1.246639156955305083e-01 1.718156664052316873e-01 1.519279525485437987e-01 1.572156553693513370e-01 1.889322290576283814e-01
2.352344689378757892e+01 1.361670376325324474e-07 4.355053351268439038e-02 5.927176162973375045e-02 1.054376064371998628e-01 1.731991848009695190e-01 1.340820320793789655e-01 1.664445594141354401e-01 1.773354677517578470e-01
2.372364729458918120e+01 1.482929712637333337e-07 2.903425697708608699e-02 5.846192349681417905e-02 8.614086272618723394e-02 1.741299396037816194e-01 1.151463149264302238e-01 1.745747197193074363e-01 1.630463719042181403e-01
2.392384769539078704e+01 4.416174735915178073e-08 1.705786270693216908e-02 5.767832982367931266e-02 6.744781802042701391e-02 1.746008208975954046e-01 9.578662424946703113e-02 1.814769081727290456e-01 1.465739461823142853e-01
2.412404809619238932e+01 7.554981068570919669e-09 8.041785710217271357e-03 5.691612141005643333e-02 5.001446447756549563e-02 1.746097162093498134e-01 7.668610775114423350e-02 1.870413707796350355e-01 1.285062829569365295e-01
2.432424849699399161e+01 1.569379369221340696e-07 2.301826259023436686e-03 5.616683011923555291e-02 3.445326427878585979e-02 1.741590688058902991e-01 5.851971699593113557e-02 1.911792026856647397e-01 1.094894841955649650e-01
2.452444889779559389e+01 3.666520948904659282e-07 3.467802427242918208e-05 5.542128802403427368e-02 2.130947648094362254e-02 1.732546509301441662e-01 4.192882551737103780e-02 1.938235502681795452e-01 9.020419023234133027e-02
2.472464929859719973e+01 4.095413873335441065e-07 1.311508561283698630e-03 5.467270370248211719e-02 1.104105615474845932e-02 1.719040176736775782e-01 2.749761657088935565e-02 1.949307149733317535e-01 7.134074678559863825e-02
2.492484969939880202e+01 2.370946374794469061e-07 6.079432447050650036e-03 5.391883012551119264e-02 4.003214479796191223e-03 1.701152096426078175e-01 1.573248454784227993e-02 1.944811353771439544e-01 5.357412515277074766e-02
2.512505010020040430e+01 3.989767815651040124e-08 1.416868611598284637e-02 5.316249144352088590e-02 4.377756930852571573e-04 1.678961643483549981e-01 7.045091821815183467e-03 1.924801298673118610e-01 3.753965014969698477e-02
2.532525050100200659e+01 1.490223351522919250e-08 2.530244576221809746e-02 5.241033140644396626e-02 4.667381678108635827e-04 1.652550223893556880e-01 1.739163900222063510e-03 1.889582318413360051e-01 2.381042553171771464e-02
2.552545090180361242e+01 1.356269358044635362e-07 3.910684654022734269e-02 5.167027538235303280e-02 4.089222659755258234e-03 1.622011796330587174e-01 8.076279953206158597e-07 1.839709636626328526e-01 1.287714940060556354e-02
2.572565130260521471e+01 2.083748899340622531e-07 5.512047454796994289e-02 5.094863204111577115e-02 1.118129876972292526e-02 1.587466648917323919e-01 1.892178122083983983e-03 1.775979697678689295e-01 5.130852876037136044e-03
