1.974691931414973567e-03 5.067029922186066897e-03
1.039868720290781923e-02 1.178182481737502334e-02
2.553026194445218167e-02 1.847482790837006936e-02
4.733199561850742754e-02 2.511889295573251774e-02
7.574552808737022858e-02 3.169541619203758431e-02
1.106943604000147907e-01 3.818654649195217521e-02
1.520843097089481510e-01 4.457475253551820144e-02
1.998038095559375726e-01 5.084280182363559025e-02
2.537242229748901678e-01 5.697379236000049002e-02
3.137001933827576750e-01 6.295119405380356081e-02
3.795700380351778591e-01 6.875889187481810938e-02
4.511561845946392424e-01 7.438122875197140937e-02
5.282656501693427931e-01 7.980304754824221747e-02
6.106905617335338654e-01 8.500973181236970433e-02
6.982087166106754061e-01 8.998724512769940009e-02
7.905841815466150280e-01 9.472216892310675318e-02
8.875679287763069691e-01 9.920173863095296807e-02
9.888985073787206481e-01 1.034138780889726911e-01
1.094302748115138835e+00 1.073472320898369303e-01
1.203496499853572432e+00 1.109911969894659262e-01
1.316185395595732999e+00 1.143359492902848162e-01
1.432065646042304463e+00 1.173724721222793727e-01
1.550824858558005115e+00 1.200925795499324100e-01
1.672142879328877285e+00 1.224889386393925167e-01
1.795692656441844948e+00 1.245550892263765641e-01
1.921141121559924558e+00 1.262854613312771879e-01
2.048150087816435150e+00 1.276753901746396358e-01
2.176377161507637048e+00 1.287211287524513970e-01
2.305476665126157787e+00 1.294198579372759506e-01
2.435100569246880120e+00 1.297696940780505570e-01
2.564899430753119436e+00 1.297696940780534713e-01
2.694523334873841325e+00 1.294198579372746183e-01
2.823622838492363396e+00 1.287211287524528680e-01
2.951849912183562186e+00 1.276753901746401076e-01
3.078858878440074776e+00 1.262854613312707763e-01
3.204307343558155274e+00 1.245550892263753706e-01
3.327857120671118274e+00 1.224889386393926555e-01
3.449175141441994441e+00 1.200925795499298288e-01
3.567934353957695759e+00 1.173724721222810796e-01
3.683814604404269222e+00 1.143359492902851077e-01
3.796503500146424237e+00 1.109911969894665784e-01
3.905697251884863164e+00 1.073472320898376520e-01
4.011101492621275355e+00 1.034138780889638926e-01
4.112432071223693697e+00 9.920173863095160804e-02
4.209415818453387637e+00 9.472216892310617031e-02
4.301791283389322373e+00 8.998724512771304196e-02
4.389309438266465691e+00 8.500973181236286258e-02
4.471734349830662758e+00 7.980304754824002478e-02
4.548843815405366087e+00 7.438122875197764050e-02
4.620429961964823917e+00 6.875889187480974107e-02
4.686299806617245878e+00 6.295119405379927258e-02
4.746275777025116938e+00 5.697379235999624342e-02
4.800196190444070865e+00 5.084280182364293854e-02
4.847915690291053181e+00 4.457475253551455852e-02
4.889305639599989206e+00 3.818654649196491502e-02
4.924254471912629327e+00 3.169541619203556509e-02
4.952668004381497013e+00 2.511889295571544459e-02
4.974469738055558921e+00 1.847482790836516009e-02
4.989601312797097066e+00 1.178182481738800080e-02
4.998025308068593020e+00 5.067029922183672978e-03
