0.000000000000000000e+00 4.323248721247113235e-01 1.974689940362379936e-03 0.000000000000000000e+00
1.974692185226505255e-03 0.000000000000000000e+00 1.039800658189325017e-02 0.000000000000000000e+00
1.039877314777781954e-02 0.000000000000000000e+00 2.551388261143467534e-02 0.000000000000000000e+00
2.553224295259171397e-02 0.000000000000000000e+00 4.717347444503355858e-02 0.000000000000000000e+00
4.734883272060069759e-02 0.000000000000000000e+00 7.466776192996389672e-02 0.000000000000000000e+00
7.582914646479899101e-02 0.000000000000000000e+00 1.037214961348701392e-01 0.000000000000000000e+00
1.109874115998653182e-01 0.000000000000000000e+00 1.271743139806895961e-01 0.000000000000000000e+00
1.528817769546427230e-01 0.000000000000000000e+00 1.627417872695528234e-01 0.000000000000000000e+00
2.015886038474203612e-01 0.000000000000000000e+00 2.108443074731886913e-01 0.000000000000000000e+00
2.571448672775176192e-01 0.000000000000000000e+00 2.669901955039653552e-01 0.000000000000000000e+00
3.194935175430790308e-01 0.000000000000000000e+00 3.301698211177281350e-01 0.000000000000000000e+00
3.884642465092916774e-01 0.000000000000000000e+00 3.999615905168922847e-01 0.000000000000000000e+00
4.637917518824871133e-01 0.000000000000000000e+00 4.760341323727502738e-01 0.000000000000000000e+00
5.451516730517108611e-01 0.000000000000000000e+00 5.580577576633336534e-01 0.000000000000000000e+00
6.321947244604677607e-01 0.000000000000000000e+00 6.456899249006307073e-01 0.000000000000000000e+00
7.245698633002221056e-01 0.000000000000000000e+00 7.385790710133315340e-01 0.000000000000000000e+00
8.219354856191473102e-01 0.000000000000000000e+00 8.363723879315833054e-01 0.000000000000000000e+00
9.239612765784765980e-01 0.000000000000000000e+00 9.387224004678970113e-01 0.000000000000000000e+00
1.030324353500704726e+00 0.000000000000000000e+00 1.045290444617797743e+00 0.000000000000000000e+00
1.140703204186771957e+00 0.000000000000000000e+00 1.155746742660440862e+00 0.000000000000000000e+00
1.254772129646827272e+00 0.000000000000000000e+00 1.269767736167408234e+00 0.000000000000000000e+00
