0.000000000000000000e+00 -1.200748197951545526e-03 1.266344090785785810e-02 -2.011940089281283872e-01
0.000000000000000000e+00 -6.272660759929563068e-03 2.384458879388056188e-03 -2.005165249018155682e-01
0.000000000000000000e+00 -1.517934165895730436e-02 3.087786808515441753e-02 -2.018185717021286907e-01
0.000000000000000000e+00 -2.755822686398293198e-02 2.611541486916530526e-04 -1.988167758018477282e-01
0.000000000000000000e+00 -4.290278273914613361e-02 5.640603016129450142e-02 -2.023314492017631583e-01
0.000000000000000000e+00 -6.058486529224372391e-02 5.517655740114567071e-04 -1.937356793860439685e-01
0.000000000000000000e+00 -7.988059060025655411e-02 7.659789630725081936e-04 -1.848231725091964150e-01
0.000000000000000000e+00 -1.000000000000000333e-01 8.828394845432233073e-02 -2.026754825772572877e-01
0.000000000000000000e+00 -1.201194093997434431e-01 8.653170201228256022e-04 -1.724384443140870860e-01
0.000000000000000000e+00 -1.394151347077563774e-01 1.252323079648349768e-01 -2.028421988185464542e-01
0.000000000000000000e+00 -1.570972172608539053e-01 8.453004761481933572e-04 -1.570903648191723789e-01
0.000000000000000000e+00 -1.724417731360171069e-01 7.251997262507877458e-04 -1.394077440263107592e-01
0.000000000000000000e+00 -1.848206583410427761e-01 5.445948650764077760e-04 -1.201137570439988755e-01
0.000000000000000000e+00 -1.937273392400705729e-01 1.656542750923044871e-01 -2.029098980124500740e-01
0.000000000000000000e+00 -1.987992518020486599e-01 3.524027007953417110e-04 -9.999682614853613871e-02
2.401496395903091052e-03 -2.000000000000000111e-01 1.913187374848473608e-04 -7.987931831830845375e-02
1.254532151985912614e-02 -2.000000000000000111e-01 8.376814384633570983e-05 -6.058452324460717603e-02
3.035868331791460872e-02 -2.000000000000000111e-01 2.787539668162959122e-05 -4.290272689620257263e-02
5.511645372796586395e-02 -2.000000000000000111e-01 6.386561194278465918e-06 -2.755822217413606695e-02
8.580556547829226721e-02 -2.000000000000000111e-01 0.000000000000000000e+00 -1.517934153515908789e-02
1.211697305844874478e-01 -2.000000000000000111e-01 0.000000000000000000e+00 -6.272660759277324388e-03
1.597611812005131082e-01 -2.000000000000000111e-01 0.000000000000000000e+00 -1.200748198166495979e-03
2.000000000000000666e-01 -2.000000000000000111e-01 2.076431694175076559e-01 -2.029777538529266845e-01
2.402388187994868862e-01 -2.000000000000000111e-01 2.491549927586565738e-01 -2.030297196513664026e-01
