1.353189820925922160e-03 0.000000000000000000e+00 4.053341491809316598e-03 -2.002571348786057748e-01
6.968677938617988399e-03 0.000000000000000000e+00 7.520919553704822486e-03 -2.003450108110636230e-01
1.643171411022493339e-02 0.000000000000000000e+00 1.644553924478005420e-03 -2.001661136196248025e-01
2.871922950533812788e-02 0.000000000000000000e+00 3.032759674396720323e-04 -2.000836881365176123e-01
4.249999999999999611e-02 0.000000000000000000e+00 1.202562609473968244e-02 -2.004316772858808493e-01
5.628077049466190251e-02 0.000000000000000000e+00 1.754119611754831679e-02 -2.005157820566622340e-01
6.856828588977509353e-02 0.000000000000000000e+00 2.660854649992951430e-04 -1.992608960091412085e-01
7.803132206138199689e-02 0.000000000000000000e+00 2.403450612703671857e-02 -2.005963115857236079e-01
8.364681017907411864e-02 0.000000000000000000e+00 3.146608648695699284e-02 -2.006721288615728183e-01
8.467729086335235023e-02 -7.593156156415481473e-04 3.979024677889412415e-02 -2.007420927547736988e-01
8.330884646573027963e-02 -3.979184786517001027e-03 1.571234339909353397e-03 -1.960089031399559201e-01
8.088412590362972776e-02 -9.684409638518284846e-03 4.895532975907466999e-02 -2.008050944702217677e-01
7.746537290282859423e-02 -1.772853434628565705e-02 5.890400680210319817e-02 -2.008601164611133749e-01
7.314106253674723668e-02 -2.790338226647709474e-02 3.943195707469535245e-03 -1.902466002382275367e-01
6.802317544812144789e-02 -3.994546953383189269e-02 6.957361196591349550e-02 -2.009062989676685951e-01
6.224425650847829894e-02 -5.354292586240400748e-02 8.089650413012970664e-02 -2.009430071455682032e-01
5.595397424845426765e-02 -6.834359000363701697e-02 7.312907334035763027e-03 -1.821388338265610973e-01
4.931524243970958343e-02 -8.396413543597745777e-02 9.280045219382550281e-02 -2.009698842982705069e-01
4.249999999999999611e-02 -1.000000000000000194e-01 1.158815704903548571e-02 -1.719112859529150772e-01
3.568475756029040880e-02 -1.160358645640225811e-01 1.052090455932204738e-01 -2.009868742754255255e-01
2.904602575154574540e-02 -1.316564099963629664e-01 1.180421417762674841e-01 -2.009941984162121609e-01
2.275574349152166553e-02 -1.464570741375960938e-01 1.665807590613655256e-02 -1.598446679428491557e-01
1.697682455187855474e-02 -1.600545304661681323e-01 1.312163706998993873e-01 -2.009922820403706178e-01
1.185893746325273820e-02 -1.720966177335229719e-01 2.239724546483319589e-02 -1.462632689301318345e-01
7.534627097171439636e-03 -1.822714656537142708e-01 1.446457184817787900e-01 -2.009816422751263543e-01
4.115874096370236712e-03 -1.903155903614817956e-01 2.866794312819667331e-02 -1.315217081576898761e-01
1.691153534269726477e-03 -1.960208152134829962e-01 1.582422024674444705e-01 -2.009627679307789960e-01
3.227091366477183310e-04 -1.992406843843583242e-01 3.531994310344113708e-02 -1.159928199258107584e-01
3.149448787065911581e-04 -2.000000000000000111e-01 1.719166272743692381e-01 -2.009360333316402292e-01
1.657238734703497807e-03 -2.000000000000000111e-01 4.218892220290230977e-02 -1.000592297634730066e-01
4.063219413310115158e-03 -2.000000000000000111e-01 1.855793836799377317e-01 -2.009016819447127233e-01
7.518213904808973558e-03 -2.000000000000000111e-01 4.909592707238900205e-02 -8.410912026387130924e-02
1.200044475725489668e-02 -2.000000000000000111e-01 5.585015867892817454e-02 -6.853416929438795047e-02
1.748158972019159263e-02 -2.000000000000000111e-01 1.991412339168538437e-01 -2.008598912630318312e-01
2.392700054001614673e-02 -2.000000000000000111e-01 1.353189593283565155e-03 -2.128947340890920503e-11
3.129592943687575790e-02 -2.000000000000000111e-01 6.968608750325626551e-03 -6.445914209701934631e-09
3.954178870171920490e-02 -2.000000000000000111e-01 1.643039505231034744e-02 -1.237394717378506204e-07
4.861244589792912407e-02 -2.000000000000000111e-01 2.871061639848659919e-02 -8.223488227853347665e-07
5.845055371655812071e-02 -2.000000000000000111e-01 6.225588605059212410e-02 -5.372690950134836191e-02
6.899391265726295686e-02 -2.000000000000000111e-01 4.246938152066920269e-02 -3.020819869043626348e-06
8.017586432772572103e-02 -2.000000000000000111e-01 6.812343849185661937e-02 -4.007567593748934121e-02
9.192571290744702694e-02 -2.000000000000000111e-01 5.620979765986301724e-02 -7.356768723714823557e-06
1.041691721248345082e-01 -2.000000000000000111e-01 7.328378561262255397e-02 -2.795507616966681763e-02
1.168288349278083782e-01 -2.000000000000000111e-01 6.845391857973991134e-02 -1.261384699949306567e-05
1.298246628814878900e-01 -2.000000000000000111e-01 2.125140295622580666e-01 -2.008108986633097004e-01
1.430744922003674979e-01 -2.000000000000000111e-01 7.760276697094897758e-02 -1.770866922266248200e-02
1.564945532165115671e-01 -2.000000000000000111e-01 7.790643968557077470e-02 -1.470007704660485949e-05
1.700000000000000400e-01 -2.000000000000000111e-01 8.098562417462754071e-02 -9.625176157193292281e-03
1.835054467834885128e-01 -2.000000000000000111e-01 8.336730717961314541e-02 -3.919618181803884160e-03
1.969255077996324987e-01 -2.000000000000000111e-01 8.357386569388755571e-02 -9.336505644178083626e-06
2.101753371185121622e-01 -2.000000000000000111e-01 8.469882856724492148e-02 -7.293498059509924804e-04
2.231711650721916740e-01 -2.000000000000000111e-01 2.256113311819281930e-01 -2.007551454912304412e-01
2.358308278751654607e-01 -2.000000000000000111e-01 2.383489296107533240e-01 -2.006933939709399095e-01
2.480742870925531918e-01 -2.000000000000000111e-01 2.506452920573272181e-01 -2.006267867350364775e-01
2.598241356722744699e-01 -2.000000000000000111e-01 1.518125262852205726e-01 -1.792340809046921030e-02
